Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20260610:0010,0.000000,0.000000,0.000000,0.000000,14.902105,2.464211,0.000000
20260610:0110,0.000000,0.000000,0.000000,0.000000,14.401053,2.438947,0.000000
20260610:0210,0.000000,0.000000,0.000000,0.000000,13.908947,2.377368,0.000000
20260610:0310,0.000000,0.000000,0.000000,0.000000,13.433158,2.366316,0.000000
20260610:0410,0.000000,5.526316,0.000000,2.046316,13.045789,2.326316,0.000000
20260610:0510,24.842105,51.684211,0.000000,10.910000,13.267368,2.164211,0.000000
20260610:0610,71.736842,105.210526,0.000000,20.360000,14.528947,2.294737,0.000000
20260610:0710,135.315789,158.157895,0.000000,30.190000,15.941579,2.602632,0.000000
20260610:0810,166.210526,208.684211,0.000000,40.060000,17.349474,2.733158,0.000000
20260610:0910,277.894737,182.684211,0.000000,44.289474,18.547368,2.853684,0.000000
20260610:1010,362.108947,253.368421,0.000000,57.710000,19.501053,2.940000,0.000000
20260610:1110,300.897368,284.578947,0.000000,63.220000,20.325789,3.150526,0.000000
20260610:1210,319.792105,272.894737,0.000000,64.060000,20.877895,3.198421,0.000000
20260610:1310,299.896842,277.842105,0.000000,59.820000,21.233158,3.237895,0.000000
20260610:1410,279.789474,267.736842,0.000000,52.250000,21.430000,3.223684,0.000000
20260610:1510,216.210526,223.000000,0.000000,43.090000,21.438421,3.035789,0.000000
20260610:1610,174.473684,161.894737,0.000000,33.300000,21.239474,2.765263,0.000000
20260610:1710,127.368421,118.421053,0.000000,23.410000,20.843684,2.697368,0.000000
20260610:1810,57.157895,59.157895,0.000000,13.810000,20.196316,2.285789,0.000000
20260610:1910,6.631579,20.072632,0.000000,4.800000,19.291053,2.272632,0.000000
20260610:2010,0.000000,0.000000,0.000000,0.000000,18.269474,2.210526,0.000000
20260610:2110,0.000000,0.000000,0.000000,0.000000,17.240000,2.301053,0.000000
20260610:2210,0.000000,0.000000,0.000000,0.000000,16.350526,2.378421,0.000000
20260610:2310,0.000000,0.000000,0.000000,0.000000,15.691053,2.402632,0.000000
20260611:0010,0.000000,0.000000,0.000000,0.000000,15.036842,2.406842,0.000000
20260611:0110,0.000000,0.000000,0.000000,0.000000,14.453684,2.381053,0.000000
20260611:0210,0.000000,0.000000,0.000000,0.000000,13.900526,2.348421,0.000000
20260611:0310,0.000000,0.000000,0.000000,0.000000,13.562632,2.257895,0.000000
20260611:0410,0.000000,6.263158,0.000000,2.074737,13.174737,2.286842,0.000000
20260611:0510,25.789474,57.947368,0.000000,10.940000,13.462105,2.211579,0.000000
20260611:0610,69.684211,116.157895,0.000000,20.380000,14.844211,2.378421,0.000000
20260611:0710,156.947368,168.052632,0.000000,30.210000,16.086316,2.598421,0.000000
20260611:0810,259.789474,216.842105,0.000000,40.080000,17.354737,2.733158,0.000000
20260611:0910,323.000000,230.578947,0.000000,46.923158,18.566316,2.837895,0.000000
20260611:1010,361.582105,252.000000,0.000000,54.710526,19.671053,2.919474,0.000000
20260611:1110,351.265789,296.526316,0.000000,63.280000,20.524211,2.962105,0.000000
20260611:1210,333.738947,300.105263,0.000000,64.130000,21.241053,3.084737,0.000000
20260611:1310,349.264737,292.052632,0.000000,59.900000,21.602632,3.168421,0.000000
20260611:1410,329.894737,252.052632,0.000000,52.340000,21.725789,3.162105,0.000000
20260611:1510,268.684211,222.000000,0.000000,43.170000,21.693684,3.140000,0.000000
20260611:1610,165.368421,176.105263,0.000000,33.380000,21.666842,3.107895,0.000000
20260611:1710,75.000000,139.105263,0.000000,23.500000,21.190000,2.932632,0.000000
20260611:1810,40.684211,72.421053,0.000000,13.890000,20.463684,2.547895,0.000000
20260611:1910,8.578947,21.046316,0.000000,4.890000,19.323684,2.329474,0.000000
20260611:2010,0.000000,0.000000,0.000000,0.000000,18.158947,2.292632,0.000000
20260611:2110,0.000000,0.000000,0.000000,0.000000,17.063684,2.225263,0.000000
20260611:2210,0.000000,0.000000,0.000000,0.000000,16.171053,2.196316,0.000000
20260611:2310,0.000000,0.000000,0.000000,0.000000,15.462632,2.180526,0.000000
20260612:0010,0.000000,0.000000,0.000000,0.000000,14.880000,2.188421,0.000000
20260612:0110,0.000000,0.000000,0.000000,0.000000,14.368421,2.213684,0.000000
20260612:0210,0.000000,0.000000,0.000000,0.000000,13.923684,2.257368,0.000000
20260612:0310,0.000000,0.000000,0.000000,0.000000,13.576316,2.298947,0.000000
20260612:0410,0.000000,4.526316,0.000000,2.103158,13.275263,2.395789,0.000000
20260612:0510,29.789474,57.789474,0.000000,10.960000,13.454211,2.399474,0.000000
20260612:0610,78.631579,106.894737,0.000000,20.400000,14.464737,2.613684,0.000000
20260612:0710,143.052632,144.157895,0.000000,30.230000,15.519474,2.694211,0.000000
20260612:0810,191.526316,175.157895,0.000000,37.989474,16.676842,2.976842,0.000000
20260612:0910,214.578947,206.842105,0.000000,46.942105,17.779474,3.247368,0.000000
20260612:1010,261.107368,250.736842,0.000000,57.780000,18.635263,3.484211,0.000000
20260612:1110,373.582105,244.894737,0.000000,63.330000,19.437368,3.568421,0.000000
20260612:1210,336.371579,274.368421,0.000000,64.210000,19.854737,3.654737,0.000000
20260612:1310,348.582105,241.526316,0.000000,59.980000,20.240000,3.708421,0.000000
20260612:1410,323.473684,208.105263,0.000000,52.420000,20.508421,3.779474,0.000000
20260612:1510,265.421053,197.368421,0.000000,43.250000,20.667368,3.768421,0.000000
20260612:1610,199.421053,169.578947,0.000000,33.460000,20.575263,3.713684,0.000000
20260612:1710,111.473684,114.315789,0.000000,22.338947,20.228947,3.590526,0.000000
20260612:1810,56.421053,75.315789,0.000000,13.970000,19.511053,3.140000,0.000000
20260612:1910,6.631579,21.677895,0.000000,4.970000,18.523684,2.881579,0.000000
20260612:2010,0.000000,0.000000,0.000000,0.000000,17.504211,2.787368,0.000000
20260612:2110,0.000000,0.000000,0.000000,0.000000,16.534211,2.752105,0.000000
20260612:2210,0.000000,0.000000,0.000000,0.000000,15.731579,2.777895,0.000000
20260612:2310,0.000000,0.000000,0.000000,0.000000,15.031579,2.787895,0.000000
20260613:0010,0.000000,0.000000,0.000000,0.000000,14.386316,2.718421,0.000000
20260613:0110,0.000000,0.000000,0.000000,0.000000,13.861579,2.592105,0.000000
20260613:0210,0.000000,0.000000,0.000000,0.000000,13.336316,2.508421,0.000000
20260613:0310,0.000000,0.000000,0.000000,0.000000,12.795263,2.438947,0.000000
20260613:0410,0.000000,5.631579,0.000000,2.122105,12.366316,2.360526,0.000000
20260613:0510,34.894737,59.315789,0.000000,10.970000,12.554211,2.174737,0.000000
20260613:0610,116.052632,108.578947,0.000000,20.410000,14.044737,2.232632,0.000000
20260613:0710,193.052632,142.473684,0.000000,27.047895,15.472105,2.631053,0.000000
20260613:0810,323.052632,181.263158,0.000000,40.110000,16.772105,2.711053,0.000000
20260613:0910,387.789474,208.842105,0.000000,46.951579,18.017368,2.802632,0.000000
20260613:1010,338.108421,270.947368,0.000000,57.810000,19.088421,2.994211,0.000000
20260613:1110,330.897895,266.263158,0.000000,60.034737,19.872105,3.146842,0.000000
20260613:1210,422.530000,274.631579,0.000000,64.270000,20.334737,3.147368,0.000000
20260613:1310,367.949474,293.789474,0.000000,60.060000,20.742105,3.197895,0.000000
20260613:1410,331.947368,220.894737,0.000000,52.490000,21.028947,3.074211,0.000000
20260613:1510,268.578947,207.000000,0.000000,43.330000,21.117368,2.958421,0.000000
20260613:1610,204.421053,172.578947,0.000000,33.530000,21.043684,2.772632,0.000000
20260613:1710,141.000000,122.526316,0.000000,23.650000,20.768947,2.648421,0.000000
20260613:1810,79.473684,84.578947,0.000000,14.050000,20.250526,2.299474,0.000000
20260613:1910,10.736842,24.980000,0.000000,5.050000,19.108421,2.181053,0.000000
20260613:2010,0.000000,0.000000,0.000000,0.000000,17.755263,2.308421,0.000000
20260613:2110,0.000000,0.000000,0.000000,0.000000,16.661579,2.417368,0.000000
20260613:2210,0.000000,0.000000,0.000000,0.000000,15.922105,2.409474,0.000000
20260613:2310,0.000000,0.000000,0.000000,0.000000,15.241053,2.353158,0.000000
20260614:0010,0.000000,0.000000,0.000000,0.000000,14.572105,2.279474,0.000000
20260614:0110,0.000000,0.000000,0.000000,0.000000,14.031053,2.239474,0.000000
20260614:0210,0.000000,0.000000,0.000000,0.000000,13.592105,2.199474,0.000000
20260614:0310,0.000000,0.000000,0.000000,0.000000,13.183158,2.199474,0.000000
20260614:0410,0.000000,5.526316,0.000000,2.131579,12.841579,2.173684,0.000000
20260614:0510,27.842105,58.631579,0.000000,10.980000,13.076842,1.945263,0.000000
20260614:0610,116.105263,122.421053,0.000000,20.410000,14.453684,1.934737,0.000000
20260614:0710,196.157895,173.631579,0.000000,30.240000,16.162105,2.325789,0.000000
20260614:0810,261.631579,231.631579,0.000000,40.110000,17.436316,2.410000,0.000000
20260614:0910,257.578947,271.736842,0.000000,49.570000,18.700526,2.536842,0.000000
20260614:1010,303.897368,273.894737,0.000000,57.830000,19.875789,2.770526,0.000000
20260614:1110,318.213158,291.263158,0.000000,63.410000,20.604211,2.834211,0.000000
20260614:1210,319.002105,293.315789,0.000000,64.330000,21.159474,2.846842,0.000000
20260614:1310,276.475789,308.263158,0.000000,60.130000,21.690526,3.008947,0.000000
20260614:1410,307.842105,308.421053,0.000000,52.570000,22.050000,3.096316,0.000000
20260614:1510,280.210526,237.894737,0.000000,43.400000,22.052105,3.041579,0.000000
20260614:1610,215.684211,187.789474,0.000000,33.600000,21.802632,3.122105,0.000000
20260614:1710,123.000000,137.000000,0.000000,23.720000,21.449474,3.067368,0.000000
20260614:1810,44.684211,74.368421,0.000000,14.120000,20.772632,2.715263,0.000000
20260614:1910,7.894737,19.318421,0.000000,5.120000,19.628421,2.492632,0.000000
20260614:2010,0.000000,0.000000,0.000000,0.000000,18.446316,2.478947,0.000000
20260614:2110,0.000000,0.000000,0.000000,0.000000,17.380526,2.457895,0.000000
20260614:2210,0.000000,0.000000,0.000000,0.000000,16.574211,2.475789,0.000000
20260614:2310,0.000000,0.000000,0.000000,0.000000,15.950000,2.486842,0.000000
20260615:0010,0.000000,0.000000,0.000000,0.000000,15.456842,2.450000,0.000000
20260615:0110,0.000000,0.000000,0.000000,0.000000,15.042105,2.432105,0.000000
20260615:0210,0.000000,0.000000,0.000000,0.000000,14.728947,2.442632,0.000000
20260615:0310,0.000000,0.000000,0.000000,0.000000,14.371053,2.486842,0.000000
20260615:0410,0.000000,5.473684,0.000000,2.141053,13.945789,2.565263,0.000000
20260615:0510,29.631579,49.105263,0.000000,10.980000,14.049474,2.530000,0.000000
20260615:0610,81.000000,112.578947,0.000000,20.410000,14.967368,2.650526,0.000000
20260615:0710,123.578947,155.526316,0.000000,30.240000,16.032105,3.041579,0.000000
20260615:0810,183.947368,207.631579,0.000000,40.110000,17.074737,3.269474,0.000000
20260615:0910,286.631579,263.263158,0.000000,49.570000,18.152632,3.592632,0.000000
20260615:1010,345.370000,300.052632,0.000000,57.840000,19.135263,3.781579,0.000000
20260615:1110,252.054737,330.526316,0.000000,63.450000,19.849474,3.868947,0.000000
20260615:1210,300.686842,305.842105,0.000000,64.380000,20.458421,3.898421,0.000000
20260615:1310,296.054211,299.526316,0.000000,60.190000,20.860000,3.964737,0.000000
