heure;puissance_w
00:00;667.48
00:15;583.81
00:30;3296.27
00:45;2937.74
01:00;3495.55
01:15;5313.59
01:30;4740.73
01:45;2837.67
02:00;2802.60
02:15;4327.03
02:30;3039.95
02:45;1562.61
03:00;424.23
03:15;409.99
03:30;463.70
03:45;526.82
04:00;1912.54
04:15;1748.98
04:30;380.36
04:45;525.69
05:00;459.15
05:15;355.57
05:30;380.21
05:45;383.64
06:00;2917.09
06:15;4516.94
06:30;4227.11
06:45;3190.62
07:00;1578.37
07:15;1387.26
07:30;443.71
07:45;410.35
08:00;434.82
08:15;412.47
08:30;588.63
08:45;765.53
09:00;1050.77
09:15;1024.69
09:30;835.72
09:45;834.68
10:00;752.69
10:15;360.26
10:30;481.95
10:45;440.40
11:00;1063.88
11:15;1494.97
11:30;535.61
11:45;496.86
12:00;505.94
12:15;380.14
12:30;1388.01
12:45;775.34
13:00;441.59
13:15;483.88
13:30;1203.44
13:45;636.11
14:00;610.15
14:15;604.78
14:30;1639.10
14:45;737.24
15:00;421.24
15:15;414.97
15:30;357.18
15:45;399.64
16:00;490.06
16:15;725.79
16:30;428.50
16:45;464.48
17:00;550.80
17:15;894.41
17:30;1134.29
17:45;1385.18
18:00;639.74
18:15;878.81
18:30;3078.59
18:45;1819.18
19:00;861.49
19:15;1480.28
19:30;1210.30
19:45;1687.19
20:00;1203.34
20:15;1835.96
20:30;1786.93
20:45;955.77
21:00;988.84
21:15;1133.19
21:30;2114.94
21:45;2096.45
22:00;1158.08
22:15;880.38
22:30;800.29
22:45;820.52
23:00;1086.56
23:15;890.62
23:30;853.28
23:45;835.26
