heure;puissance_w
00:00;2950.67
00:15;2984.99
00:30;2983.38
00:45;2978.07
01:00;2936.88
01:15;806.24
01:30;1911.94
01:45;920.59
02:00;781.60
02:15;416.53
02:30;399.84
02:45;325.01
03:00;1681.93
03:15;661.56
03:30;368.58
03:45;362.98
04:00;944.53
04:15;646.03
04:30;578.27
04:45;611.02
05:00;449.06
05:15;456.24
05:30;528.28
05:45;446.13
06:00;359.59
06:15;314.55
06:30;333.20
06:45;316.54
07:00;379.75
07:15;500.10
07:30;619.84
07:45;613.51
08:00;532.67
08:15;542.78
08:30;548.40
08:45;582.79
09:00;647.04
09:15;582.91
09:30;567.64
09:45;774.31
10:00;890.05
10:15;806.94
10:30;860.15
10:45;877.43
11:00;799.34
11:15;984.37
11:30;946.61
11:45;984.24
12:00;945.86
12:15;1314.01
12:30;1050.50
12:45;1008.17
13:00;967.37
13:15;1128.18
13:30;1521.14
13:45;1478.74
14:00;1086.49
14:15;1208.50
14:30;2033.93
14:45;1778.67
15:00;1128.68
15:15;1076.21
15:30;1757.13
15:45;2715.33
16:00;1864.64
16:15;1228.50
16:30;1264.91
16:45;1298.48
17:00;1054.16
17:15;995.27
17:30;969.91
17:45;1029.65
18:00;980.78
18:15;1037.35
18:30;1043.99
18:45;1075.57
19:00;1015.61
19:15;1226.06
19:30;843.33
19:45;708.21
20:00;815.97
20:15;1992.89
20:30;1874.30
20:45;1601.13
21:00;742.09
21:15;606.17
21:30;667.14
21:45;653.27
22:00;614.10
22:15;547.91
22:30;558.13
22:45;714.39
23:00;628.77
23:15;456.60
23:30;2244.80
23:45;2860.02
