heure;puissance_w
00:00;620.72
00:15;598.59
00:30;2798.46
00:45;2715.37
01:00;2684.65
01:15;2746.26
01:30;3296.88
01:45;2902.90
02:00;824.85
02:15;363.57
02:30;828.24
02:45;1619.65
03:00;2939.39
03:15;1218.82
03:30;849.72
03:45;417.80
04:00;391.06
04:15;382.81
04:30;1464.50
04:45;1828.72
05:00;625.66
05:15;550.96
05:30;820.49
05:45;498.40
06:00;2240.72
06:15;3144.39
06:30;2845.39
06:45;2116.11
07:00;2097.65
07:15;1560.01
07:30;2620.28
07:45;1130.27
08:00;428.40
08:15;464.31
08:30;455.46
08:45;531.55
09:00;686.71
09:15;783.06
09:30;747.82
09:45;834.09
10:00;2044.79
10:15;2918.55
10:30;1385.34
10:45;1269.42
11:00;1269.85
11:15;839.71
11:30;456.19
11:45;390.93
12:00;630.38
12:15;2589.02
12:30;2031.27
12:45;585.52
13:00;965.34
13:15;969.05
13:30;842.32
13:45;1070.03
14:00;641.88
14:15;920.98
14:30;733.35
14:45;2491.47
15:00;2091.63
15:15;2200.57
15:30;2464.02
15:45;1051.80
16:00;893.58
16:15;963.75
16:30;583.03
16:45;834.80
17:00;421.25
17:15;374.03
17:30;902.67
17:45;931.76
18:00;606.51
18:15;2027.75
18:30;2235.85
18:45;378.49
19:00;1010.20
19:15;1356.43
19:30;520.68
19:45;1436.17
20:00;1703.93
20:15;811.07
20:30;478.27
20:45;416.11
21:00;820.07
21:15;401.17
21:30;476.99
21:45;567.11
22:00;933.43
22:15;431.89
22:30;423.26
22:45;962.51
23:00;738.59
23:15;434.33
23:30;442.59
23:45;443.50
