heure;puissance_w
00:00;2726.61
00:15;448.18
00:30;279.75
00:45;224.62
01:00;248.67
01:15;331.78
01:30;315.40
01:45;312.39
02:00;259.80
02:15;222.69
02:30;274.09
02:45;330.48
03:00;315.01
03:15;312.00
03:30;233.26
03:45;225.03
04:00;307.49
04:15;322.91
04:30;314.08
04:45;293.84
05:00;223.98
05:15;231.54
05:30;334.76
05:45;319.27
06:00;312.41
06:15;265.14
06:30;224.73
06:45;266.33
07:00;328.32
07:15;314.74
07:30;312.04
07:45;234.08
08:00;302.59
08:15;386.17
08:30;403.44
08:45;397.77
09:00;373.73
09:15;318.09
09:30;331.00
09:45;414.57
10:00;329.73
10:15;311.96
10:30;252.13
10:45;225.77
11:00;281.29
11:15;326.01
11:30;314.85
11:45;306.64
12:00;227.73
12:15;225.91
12:30;323.30
12:45;320.23
13:00;313.96
13:15;275.68
13:30;226.09
13:45;251.96
14:00;329.91
14:15;316.34
14:30;313.44
14:45;245.98
15:00;280.84
15:15;321.72
15:30;312.94
15:45;449.64
16:00;333.90
16:15;349.00
16:30;341.24
16:45;322.45
17:00;318.73
17:15;325.32
17:30;320.93
17:45;314.16
18:00;326.50
18:15;320.28
18:30;375.01
18:45;406.94
19:00;398.73
19:15;393.88
19:30;317.71
19:45;320.75
20:00;400.21
20:15;402.40
20:30;393.10
20:45;368.41
21:00;241.23
21:15;244.25
21:30;334.22
21:45;316.32
22:00;314.31
22:15;256.83
22:30;227.40
22:45;278.18
23:00;326.88
23:15;315.72
23:30;2511.39
23:45;2613.45
