heure;puissance_w
00:00;4036.36
00:15;2664.80
00:30;3657.41
00:45;3151.84
01:00;2934.18
01:15;2915.80
01:30;3962.17
01:45;3244.92
02:00;3663.57
02:15;2955.05
02:30;1148.79
02:45;3407.55
03:00;3118.27
03:15;466.63
03:30;1075.39
03:45;1826.08
04:00;277.97
04:15;826.59
04:30;1178.47
04:45;2081.06
05:00;3828.65
05:15;2523.08
05:30;753.21
05:45;2080.94
06:00;4442.03
06:15;5159.86
06:30;5514.93
06:45;5081.56
07:00;5675.73
07:15;2345.41
07:30;1267.70
07:45;1030.35
08:00;683.76
08:15;741.91
08:30;534.14
08:45;452.48
09:00;762.31
09:15;273.29
09:30;273.62
09:45;697.15
10:00;321.89
10:15;385.62
10:30;1342.04
10:45;316.18
11:00;277.09
11:15;1163.46
11:30;2141.37
11:45;2980.61
12:00;2460.93
12:15;445.92
12:30;596.87
12:45;618.91
13:00;344.65
13:15;1118.50
13:30;1485.59
13:45;3002.02
14:00;2538.56
14:15;643.38
14:30;1066.39
14:45;797.10
15:00;824.79
15:15;877.30
15:30;744.28
15:45;777.03
16:00;2924.18
16:15;3355.41
16:30;524.66
16:45;1047.69
17:00;1854.45
17:15;1036.04
17:30;3568.25
17:45;4597.67
18:00;4549.57
18:15;3875.28
18:30;2053.52
18:45;3298.49
19:00;1287.64
19:15;1745.08
19:30;3106.57
19:45;1652.99
20:00;2214.69
20:15;1268.23
20:30;1352.13
20:45;1633.17
21:00;954.04
21:15;559.56
21:30;559.70
21:45;520.72
22:00;1270.08
22:15;964.09
22:30;934.01
22:45;2032.98
23:00;714.78
23:15;444.24
23:30;2590.48
23:45;4041.31
