heure;puissance_w
00:00;705.96
00:15;410.69
00:30;2125.60
00:45;3624.23
01:00;2694.62
01:15;2694.28
01:30;2636.49
01:45;3689.50
02:00;5230.81
02:15;3484.49
02:30;4155.85
02:45;3756.61
03:00;1006.72
03:15;521.75
03:30;1213.53
03:45;1664.99
04:00;1895.63
04:15;1151.05
04:30;919.50
04:45;671.70
05:00;2381.19
05:15;3628.50
05:30;800.23
05:45;373.31
06:00;3190.58
06:15;5021.43
06:30;5117.93
06:45;4548.87
07:00;2752.21
07:15;1825.62
07:30;805.56
07:45;785.94
08:00;871.03
08:15;855.08
08:30;1054.16
08:45;846.65
09:00;771.77
09:15;650.49
09:30;361.17
09:45;360.05
10:00;441.82
10:15;406.14
10:30;356.99
10:45;794.95
11:00;418.89
11:15;404.28
11:30;361.43
11:45;720.48
12:00;369.30
12:15;407.10
12:30;677.42
12:45;779.38
13:00;868.91
13:15;3738.19
13:30;2644.59
13:45;418.65
14:00;403.13
14:15;753.91
14:30;520.44
14:45;367.31
15:00;867.22
15:15;760.89
15:30;637.46
15:45;1102.54
16:00;858.77
16:15;2811.35
16:30;2109.52
16:45;332.17
17:00;556.87
17:15;1326.05
17:30;2163.92
17:45;3518.09
18:00;4161.44
18:15;3720.16
18:30;2810.45
18:45;3501.51
19:00;3682.69
19:15;1666.25
19:30;1126.95
19:45;1326.55
20:00;2337.21
20:15;2657.32
20:30;1680.76
20:45;925.61
21:00;1065.68
21:15;881.14
21:30;738.08
21:45;789.64
22:00;1494.80
22:15;592.53
22:30;630.04
22:45;1273.63
23:00;1881.82
23:15;554.13
23:30;486.09
23:45;978.71
