heure;puissance_w
00:00;2867.30
00:15;2867.42
00:30;2818.07
00:45;2844.37
01:00;2784.26
01:15;457.07
01:30;603.61
01:45;369.40
02:00;367.78
02:15;356.21
02:30;347.46
02:45;345.61
03:00;343.70
03:15;343.07
03:30;348.30
03:45;344.93
04:00;343.49
04:15;480.00
04:30;417.03
04:45;296.35
05:00;322.49
05:15;348.15
05:30;344.22
05:45;344.88
06:00;3419.68
06:15;4733.76
06:30;3063.52
06:45;1578.87
07:00;1025.15
07:15;588.27
07:30;583.33
07:45;596.23
08:00;546.62
08:15;552.54
08:30;562.36
08:45;629.95
09:00;552.14
09:15;729.66
09:30;630.83
09:45;648.25
10:00;644.18
10:15;736.90
10:30;920.17
10:45;919.92
11:00;1051.37
11:15;1019.91
11:30;806.99
11:45;622.90
12:00;584.56
12:15;667.68
12:30;659.12
12:45;619.11
13:00;574.74
13:15;574.23
13:30;709.73
13:45;796.51
14:00;750.65
14:15;639.27
14:30;647.72
14:45;832.80
15:00;638.99
15:15;679.77
15:30;962.88
15:45;917.40
16:00;900.93
16:15;828.30
16:30;1028.26
16:45;920.04
17:00;905.00
17:15;964.33
17:30;1470.69
17:45;1613.21
18:00;997.99
18:15;1033.69
18:30;1047.15
18:45;1342.58
19:00;1309.32
19:15;1608.86
19:30;1178.10
19:45;929.67
20:00;1059.81
20:15;1294.33
20:30;897.61
20:45;895.19
21:00;772.32
21:15;954.71
21:30;717.24
21:45;618.94
22:00;637.82
22:15;740.60
22:30;720.44
22:45;718.80
23:00;644.97
23:15;570.01
23:30;2341.54
23:45;2874.15
