heure;puissance_w
00:00;3052.09
00:15;3067.13
00:30;2605.29
00:45;400.37
01:00;683.38
01:15;1293.71
01:30;1396.27
01:45;461.85
02:00;436.42
02:15;357.52
02:30;321.69
02:45;1150.08
03:00;1674.91
03:15;410.89
03:30;321.10
03:45;305.60
04:00;362.51
04:15;401.59
04:30;408.08
04:45;376.44
05:00;277.45
05:15;302.07
05:30;360.72
05:45;356.38
06:00;350.00
06:15;341.26
06:30;382.38
06:45;344.68
07:00;586.55
07:15;570.61
07:30;592.18
07:45;488.18
08:00;534.77
08:15;574.98
08:30;459.37
08:45;436.19
09:00;395.08
09:15;342.78
09:30;461.46
09:45;622.21
10:00;1128.91
10:15;1216.22
10:30;576.64
10:45;560.66
11:00;503.58
11:15;893.70
11:30;849.42
11:45;858.11
12:00;1287.07
12:15;681.42
12:30;992.42
12:45;896.64
13:00;2841.59
13:15;917.88
13:30;552.28
13:45;486.51
14:00;469.35
14:15;420.71
14:30;471.12
14:45;629.42
15:00;613.01
15:15;567.81
15:30;549.59
15:45;593.56
16:00;539.52
16:15;492.26
16:30;453.81
16:45;531.66
17:00;564.88
17:15;572.19
17:30;758.50
17:45;843.93
18:00;827.99
18:15;1175.61
18:30;1147.87
18:45;1434.51
19:00;1126.29
19:15;1775.27
19:30;1858.87
19:45;904.81
20:00;1009.35
20:15;1036.86
20:30;1057.53
20:45;1039.50
21:00;1108.92
21:15;755.93
21:30;762.16
21:45;648.41
22:00;649.25
22:15;744.69
22:30;805.98
22:45;785.33
23:00;676.31
23:15;560.16
23:30;2200.11
23:45;2996.74
