heure;puissance_w
00:00;9168.05
00:15;8072.66
00:30;6559.40
00:45;6455.04
01:00;6865.27
01:15;6263.18
01:30;6106.38
01:45;4133.62
02:00;5790.31
02:15;4042.51
02:30;3703.21
02:45;5196.76
03:00;7571.62
03:15;6742.44
03:30;5942.23
03:45;6601.13
04:00;6551.52
04:15;5630.45
04:30;4667.50
04:45;4765.25
05:00;3966.04
05:15;4217.93
05:30;4813.69
05:45;7102.58
06:00;7798.87
06:15;6170.29
06:30;7089.51
06:45;6479.83
07:00;6145.63
07:15;6054.03
07:30;4170.38
07:45;4749.72
08:00;6371.82
08:15;7415.38
08:30;6848.40
08:45;6458.17
09:00;6489.71
09:15;5592.57
09:30;1529.97
09:45;1476.32
10:00;1036.27
10:15;789.79
10:30;1269.74
10:45;2968.99
11:00;3194.33
11:15;3182.08
11:30;2750.43
11:45;2161.89
12:00;1592.58
12:15;1501.53
12:30;829.06
12:45;951.10
13:00;703.86
13:15;651.12
13:30;1658.43
13:45;1554.11
14:00;1030.23
14:15;484.90
14:30;931.40
14:45;964.71
15:00;501.44
15:15;873.36
15:30;399.45
15:45;2078.62
16:00;3634.43
16:15;3730.59
16:30;1380.81
16:45;372.22
17:00;987.69
17:15;555.95
17:30;1149.03
17:45;2134.53
18:00;1002.13
18:15;697.93
18:30;2268.39
18:45;4142.58
19:00;3436.40
19:15;3669.82
19:30;2393.52
19:45;1120.05
20:00;2122.28
20:15;1499.89
20:30;1023.35
20:45;1191.49
21:00;1066.42
21:15;722.21
21:30;563.39
21:45;578.18
22:00;1058.98
22:15;703.54
22:30;600.49
22:45;605.31
23:00;1144.27
23:15;681.52
23:30;3386.32
23:45;6328.27
