heure;puissance_w
00:00;2672.10
00:15;2639.12
00:30;2686.26
00:45;2643.92
01:00;2821.27
01:15;1469.90
01:30;538.29
01:45;779.64
02:00;308.18
02:15;315.94
02:30;2218.13
02:45;3135.56
03:00;1131.11
03:15;304.84
03:30;771.32
03:45;781.79
04:00;844.31
04:15;435.69
04:30;1560.13
04:45;571.13
05:00;833.99
05:15;917.15
05:30;649.14
05:45;994.28
06:00;4777.68
06:15;5067.54
06:30;5331.52
06:45;4913.75
07:00;5136.60
07:15;2473.99
07:30;1139.58
07:45;455.97
08:00;476.28
08:15;474.53
08:30;402.01
08:45;385.82
09:00;359.16
09:15;420.97
09:30;962.88
09:45;951.55
10:00;342.57
10:15;766.09
10:30;416.13
10:45;366.66
11:00;462.74
11:15;1274.03
11:30;1279.26
11:45;581.98
12:00;752.00
12:15;996.09
12:30;473.43
12:45;794.11
13:00;1603.80
13:15;1173.81
13:30;1124.60
13:45;344.07
14:00;733.11
14:15;291.18
14:30;293.42
14:45;1821.19
15:00;3155.82
15:15;634.64
15:30;802.93
15:45;657.17
16:00;939.69
16:15;393.41
16:30;357.71
16:45;838.34
17:00;378.73
17:15;427.06
17:30;3753.13
17:45;4554.18
18:00;4778.73
18:15;3189.03
18:30;1709.64
18:45;1637.07
19:00;2095.70
19:15;2018.73
19:30;1130.48
19:45;1524.27
20:00;1382.95
20:15;1402.05
20:30;829.00
20:45;846.32
21:00;996.40
21:15;586.47
21:30;527.46
21:45;481.75
22:00;515.16
22:15;1398.54
22:30;1495.68
22:45;780.76
23:00;707.02
23:15;454.51
23:30;2620.82
23:45;2743.61
