heure;puissance_w
00:00;734.27
00:15;1093.88
00:30;2610.33
00:45;2763.23
01:00;3296.34
01:15;2984.45
01:30;2969.22
01:45;4372.88
02:00;4960.13
02:15;3011.84
02:30;405.00
02:45;397.08
03:00;440.22
03:15;429.06
03:30;803.56
03:45;1002.78
04:00;689.21
04:15;483.15
04:30;439.54
04:45;981.93
05:00;432.21
05:15;362.16
05:30;403.64
05:45;458.74
06:00;3405.66
06:15;5049.12
06:30;5085.95
06:45;4382.84
07:00;3245.40
07:15;910.31
07:30;396.86
07:45;397.07
08:00;624.15
08:15;1270.36
08:30;1236.97
08:45;489.30
09:00;479.58
09:15;481.93
09:30;412.01
09:45;396.87
10:00;454.59
10:15;433.74
10:30;580.14
10:45;500.98
11:00;442.19
11:15;426.51
11:30;541.85
11:45;697.98
12:00;425.87
12:15;399.12
12:30;407.01
12:45;929.86
13:00;600.04
13:15;436.57
13:30;329.96
13:45;331.19
14:00;774.02
14:15;426.62
14:30;352.63
14:45;330.67
15:00;689.48
15:15;466.93
15:30;390.44
15:45;434.70
16:00;541.27
16:15;1710.91
16:30;2523.49
16:45;1975.18
17:00;304.10
17:15;668.61
17:30;1046.10
17:45;1135.37
18:00;3047.38
18:15;2823.70
18:30;1367.98
18:45;1533.72
19:00;1284.80
19:15;1249.60
19:30;1627.52
19:45;1893.95
20:00;1005.25
20:15;1578.39
20:30;833.97
20:45;902.34
21:00;870.92
21:15;875.21
21:30;1256.93
21:45;1175.97
22:00;1122.45
22:15;825.26
22:30;1012.44
22:45;671.20
23:00;616.54
23:15;577.13
23:30;1518.64
23:45;953.81
