heure;puissance_w
00:00;6625.11
00:15;6447.67
00:30;6538.29
00:45;5365.65
01:00;4122.03
01:15;4591.69
01:30;4851.24
01:45;5122.74
02:00;4140.14
02:15;4129.27
02:30;4128.93
02:45;4030.91
03:00;4243.57
03:15;5560.02
03:30;4459.56
03:45;4070.89
04:00;4017.75
04:15;3983.67
04:30;3940.42
04:45;3897.58
05:00;3925.99
05:15;2231.49
05:30;514.73
05:45;516.50
06:00;509.31
06:15;324.54
06:30;380.53
06:45;412.26
07:00;475.43
07:15;481.81
07:30;425.87
07:45;423.89
08:00;556.98
08:15;512.53
08:30;509.58
08:45;482.27
09:00;825.01
09:15;714.82
09:30;1094.78
09:45;734.63
10:00;911.14
10:15;1070.13
10:30;851.68
10:45;780.74
11:00;746.29
11:15;830.64
11:30;974.44
11:45;987.29
12:00;881.90
12:15;1100.59
12:30;817.34
12:45;978.38
13:00;964.19
13:15;916.35
13:30;1015.11
13:45;1048.99
14:00;1138.76
14:15;1176.62
14:30;1049.04
14:45;1237.95
15:00;1268.48
15:15;1131.81
15:30;1122.49
15:45;1131.94
16:00;1087.12
16:15;991.94
16:30;1006.15
16:45;1038.88
17:00;1125.83
17:15;2045.00
17:30;2101.24
17:45;1169.57
18:00;1187.61
18:15;1172.82
18:30;1444.27
18:45;2691.66
19:00;1948.86
19:15;1910.25
19:30;2085.69
19:45;1022.10
20:00;993.30
20:15;1081.15
20:30;1079.97
20:45;1098.94
21:00;909.69
21:15;863.66
21:30;960.32
21:45;725.95
22:00;786.69
22:15;783.44
22:30;774.57
22:45;821.12
23:00;735.19
23:15;685.27
23:30;4573.69
23:45;6440.89
