heure;puissance_w
00:00;867.82
00:15;956.21
00:30;2415.99
00:45;2706.68
01:00;2714.71
01:15;3789.02
01:30;3664.54
01:45;2656.69
02:00;3307.10
02:15;4254.13
02:30;3920.37
02:45;2661.24
03:00;459.48
03:15;597.78
03:30;1016.29
03:45;2903.50
04:00;890.50
04:15;474.13
04:30;718.45
04:45;476.16
05:00;537.39
05:15;603.44
05:30;834.56
05:45;421.34
06:00;4067.54
06:15;5280.88
06:30;5140.33
06:45;4446.10
07:00;4469.99
07:15;2491.15
07:30;863.79
07:45;836.07
08:00;1051.37
08:15;940.58
08:30;1154.39
08:45;765.25
09:00;870.68
09:15;581.67
09:30;459.77
09:45;412.50
10:00;340.22
10:15;382.29
10:30;447.05
10:45;791.49
11:00;311.46
11:15;332.76
11:30;655.45
11:45;602.66
12:00;358.18
12:15;325.19
12:30;742.66
12:45;414.74
13:00;407.58
13:15;694.82
13:30;964.38
13:45;3249.62
14:00;2502.19
14:15;771.98
14:30;350.06
14:45;340.42
15:00;807.58
15:15;827.82
15:30;531.93
15:45;662.83
16:00;1170.03
16:15;630.37
16:30;730.68
16:45;659.50
17:00;2230.30
17:15;2510.12
17:30;3227.56
17:45;3406.68
18:00;3583.17
18:15;4058.22
18:30;2925.15
18:45;3684.59
19:00;2389.89
19:15;754.29
19:30;1109.32
19:45;1433.91
20:00;1396.91
20:15;2090.58
20:30;2229.80
20:45;1402.34
21:00;1124.07
21:15;752.96
21:30;854.64
21:45;1264.10
22:00;697.90
22:15;470.82
22:30;529.39
22:45;1407.44
23:00;1162.52
23:15;665.83
23:30;536.27
23:45;814.80
