heure;puissance_w
00:00;2767.57
00:15;2919.39
00:30;3119.48
00:45;2931.50
01:00;1543.77
01:15;373.69
01:30;1705.24
01:45;1262.12
02:00;2556.49
02:15;1536.96
02:30;1279.27
02:45;639.68
03:00;440.68
03:15;328.56
03:30;918.28
03:45;1362.42
04:00;989.40
04:15;2226.38
04:30;1784.01
04:45;398.81
05:00;657.58
05:15;3169.08
05:30;2495.70
05:45;585.88
06:00;2455.08
06:15;2881.80
06:30;3418.86
06:45;2590.33
07:00;2984.57
07:15;1918.62
07:30;984.44
07:45;1361.13
08:00;2782.81
08:15;3687.98
08:30;4026.24
08:45;3011.55
09:00;2497.12
09:15;1306.64
09:30;698.79
09:45;1491.39
10:00;1121.01
10:15;898.03
10:30;618.92
10:45;635.46
11:00;1633.28
11:15;816.10
11:30;524.47
11:45;1473.77
12:00;2623.77
12:15;2837.62
12:30;2169.50
12:45;950.74
13:00;1436.41
13:15;4236.96
13:30;4482.29
13:45;4213.66
14:00;4848.20
14:15;3732.01
14:30;1280.71
14:45;1059.91
15:00;697.60
15:15;1029.62
15:30;755.37
15:45;739.13
16:00;1763.59
16:15;3374.83
16:30;2841.79
16:45;1063.69
17:00;1640.60
17:15;1296.29
17:30;1485.11
17:45;1496.15
18:00;1084.62
18:15;1160.38
18:30;1232.95
18:45;1698.46
19:00;2111.66
19:15;4631.65
19:30;1106.46
19:45;969.42
20:00;1893.67
20:15;3613.87
20:30;3501.19
20:45;2463.98
21:00;1150.17
21:15;655.33
21:30;608.24
21:45;610.28
22:00;644.27
22:15;624.34
22:30;648.10
22:45;687.51
23:00;687.51
23:15;687.51
23:30;2767.51
23:45;2767.51
