heure;puissance_w
00:00;2624.05
00:15;2644.57
00:30;2850.61
00:45;3280.68
01:00;2678.76
01:15;2705.18
01:30;2713.79
01:45;3271.39
02:00;2708.26
02:15;2691.03
02:30;2956.84
02:45;3014.71
03:00;2589.83
03:15;924.32
03:30;706.27
03:45;410.50
04:00;634.51
04:15;617.43
04:30;328.67
04:45;822.82
05:00;515.89
05:15;368.98
05:30;947.71
05:45;328.76
06:00;407.00
06:15;397.30
06:30;621.72
06:45;707.38
07:00;936.13
07:15;728.31
07:30;979.67
07:45;690.60
08:00;899.47
08:15;709.37
08:30;794.89
08:45;555.09
09:00;1072.01
09:15;425.25
09:30;414.00
09:45;350.43
10:00;274.49
10:15;785.40
10:30;344.46
10:45;342.30
11:00;274.52
11:15;651.41
11:30;441.82
11:45;344.61
12:00;312.30
12:15;341.73
12:30;849.98
12:45;462.01
13:00;403.79
13:15;356.16
13:30;352.24
13:45;341.53
14:00;312.68
14:15;271.82
14:30;714.52
14:45;348.41
15:00;340.13
15:15;275.54
15:30;272.64
15:45;306.94
16:00;345.33
16:15;765.97
16:30;316.27
16:45;378.71
17:00;487.47
17:15;503.24
17:30;469.39
17:45;1192.00
18:00;3712.94
18:15;5678.57
18:30;5681.81
18:45;5570.29
19:00;5632.64
19:15;7410.92
19:30;6610.36
19:45;5703.76
20:00;4807.26
20:15;3823.96
20:30;1893.12
20:45;2003.24
21:00;1509.30
21:15;1059.24
21:30;798.67
21:45;1500.42
22:00;1137.67
22:15;949.90
22:30;497.63
22:45;3759.72
23:00;3445.25
23:15;494.89
23:30;2524.84
23:45;3567.74
