heure;puissance_w
00:00;6508.76
00:15;6557.24
00:30;6536.97
00:45;4510.03
01:00;4197.22
01:15;4038.91
01:30;4189.52
01:45;4221.94
02:00;3957.16
02:15;3905.49
02:30;4501.57
02:45;5645.92
03:00;6102.63
03:15;5574.54
03:30;4223.47
03:45;3986.13
04:00;3984.34
04:15;4004.93
04:30;3966.72
04:45;3913.24
05:00;3907.57
05:15;3957.13
05:30;3968.36
05:45;3964.32
06:00;3958.57
06:15;3954.12
06:30;3972.70
06:45;3948.22
07:00;4058.84
07:15;3986.98
07:30;1039.00
07:45;584.17
08:00;630.33
08:15;623.48
08:30;508.45
08:45;560.02
09:00;628.04
09:15;805.82
09:30;621.19
09:45;629.29
10:00;659.27
10:15;656.26
10:30;613.21
10:45;595.04
11:00;595.63
11:15;660.33
11:30;579.75
11:45;555.39
12:00;662.39
12:15;481.81
12:30;441.53
12:45;435.99
13:00;425.09
13:15;939.86
13:30;872.83
13:45;470.81
14:00;490.38
14:15;435.18
14:30;438.47
14:45;459.90
15:00;1531.43
15:15;732.69
15:30;487.92
15:45;517.89
16:00;891.39
16:15;941.68
16:30;687.61
16:45;800.51
17:00;780.21
17:15;714.13
17:30;564.88
17:45;570.38
18:00;767.13
18:15;907.23
18:30;889.28
18:45;912.82
19:00;966.40
19:15;1781.81
19:30;1419.18
19:45;1193.80
20:00;1361.34
20:15;1402.82
20:30;1414.10
20:45;1576.52
21:00;1006.28
21:15;741.41
21:30;675.33
21:45;654.60
22:00;817.16
22:15;755.68
22:30;742.58
22:45;811.12
23:00;631.38
23:15;608.16
23:30;2540.70
23:45;2795.72
