heure;puissance_w
00:00;2863.41
00:15;2885.92
00:30;2847.43
00:45;2804.89
01:00;3920.22
01:15;3378.79
01:30;2418.70
01:45;663.30
02:00;607.92
02:15;552.91
02:30;540.82
02:45;1588.92
03:00;1575.35
03:15;418.11
03:30;440.50
03:45;482.79
04:00;478.37
04:15;466.67
04:30;451.19
04:45;705.50
05:00;2058.31
05:15;582.59
05:30;480.19
05:45;480.25
06:00;1507.77
06:15;1800.95
06:30;646.77
06:45;593.82
07:00;647.18
07:15;762.80
07:30;316.08
07:45;505.17
08:00;578.00
08:15;932.90
08:30;617.09
08:45;602.37
09:00;556.78
09:15;708.19
09:30;824.72
09:45;912.02
10:00;1353.40
10:15;3590.95
10:30;2895.54
10:45;805.08
11:00;587.16
11:15;609.60
11:30;518.99
11:45;953.73
12:00;1564.55
12:15;1024.27
12:30;635.16
12:45;562.53
13:00;907.74
13:15;854.93
13:30;794.65
13:45;1205.22
14:00;942.43
14:15;1242.09
14:30;1072.39
14:45;803.86
15:00;822.48
15:15;880.22
15:30;1083.65
15:45;1234.29
16:00;1036.81
16:15;1523.97
16:30;1023.59
16:45;1055.87
17:00;1144.20
17:15;1064.85
17:30;1035.74
17:45;1015.78
18:00;1591.25
18:15;1024.26
18:30;1424.01
18:45;1141.87
19:00;1111.31
19:15;1952.28
19:30;805.00
19:45;996.42
20:00;1073.37
20:15;801.75
20:30;742.12
20:45;725.50
21:00;636.19
21:15;809.80
21:30;688.43
21:45;711.05
22:00;555.44
22:15;552.30
22:30;578.22
22:45;565.09
23:00;478.69
23:15;453.99
23:30;1978.70
23:45;2649.05
