heure;puissance_w
00:00;6021.32
00:15;6515.99
00:30;6051.53
00:45;6076.03
01:00;7345.71
01:15;7106.16
01:30;6881.26
01:45;6230.12
02:00;6480.49
02:15;6303.22
02:30;6425.45
02:45;4896.84
03:00;4855.53
03:15;4112.48
03:30;4477.88
03:45;4652.30
04:00;4168.71
04:15;3957.25
04:30;4004.48
04:45;4244.48
05:00;4467.73
05:15;4790.81
05:30;6900.00
05:45;5217.56
06:00;6532.33
06:15;8358.69
06:30;8633.37
06:45;8752.28
07:00;6591.84
07:15;6083.78
07:30;4246.23
07:45;4015.59
08:00;4363.94
08:15;4133.41
08:30;3814.80
08:45;3629.30
09:00;3728.73
09:15;3735.94
09:30;3681.42
09:45;3635.09
10:00;3439.31
10:15;652.42
10:30;380.01
10:45;326.85
11:00;551.16
11:15;516.50
11:30;398.37
11:45;425.72
12:00;689.18
12:15;412.55
12:30;686.02
12:45;3681.79
13:00;2960.74
13:15;1323.07
13:30;836.66
13:45;1355.27
14:00;810.27
14:15;1410.81
14:30;1087.87
14:45;1233.86
15:00;1267.88
15:15;1246.93
15:30;1306.37
15:45;3235.17
16:00;2164.44
16:15;1445.27
16:30;926.81
16:45;403.51
17:00;414.82
17:15;874.36
17:30;3319.13
17:45;4666.09
18:00;4515.33
18:15;1303.52
18:30;1927.03
18:45;2164.21
19:00;1254.19
19:15;2860.24
19:30;2143.17
19:45;1433.99
20:00;1139.11
20:15;1148.59
20:30;840.78
20:45;1238.86
21:00;1633.56
21:15;707.67
21:30;779.05
21:45;784.30
22:00;1193.52
22:15;801.16
22:30;617.37
22:45;588.94
23:00;1112.26
23:15;1882.66
23:30;4045.75
23:45;3204.63
