heure;puissance_w
00:00;2781.68
00:15;2779.69
00:30;2840.28
00:45;3009.21
01:00;2977.70
01:15;2788.04
01:30;2790.79
01:45;2768.35
02:00;708.89
02:15;469.93
02:30;590.17
02:45;414.58
03:00;409.24
03:15;399.68
03:30;515.04
03:45;1455.07
04:00;1004.01
04:15;552.89
04:30;517.55
04:45;504.07
05:00;484.34
05:15;445.15
05:30;608.83
05:45;665.32
06:00;2226.88
06:15;2917.63
06:30;2687.13
06:45;2180.62
07:00;1425.79
07:15;852.43
07:30;652.30
07:45;1021.14
08:00;2564.56
08:15;4040.29
08:30;3122.69
08:45;3409.20
09:00;2733.26
09:15;1143.43
09:30;1177.35
09:45;1683.88
10:00;1392.99
10:15;741.30
10:30;844.58
10:45;1185.67
11:00;956.05
11:15;660.45
11:30;1105.09
11:45;1896.05
12:00;831.97
12:15;792.20
12:30;1289.05
12:45;3481.30
13:00;2336.97
13:15;732.96
13:30;787.84
13:45;1334.33
14:00;1373.72
14:15;1083.82
14:30;1013.46
14:45;845.80
15:00;850.13
15:15;855.16
15:30;1363.98
15:45;3417.44
16:00;3375.08
16:15;3760.00
16:30;1004.99
16:45;908.82
17:00;948.40
17:15;1149.27
17:30;1364.79
17:45;995.60
18:00;847.23
18:15;882.57
18:30;1189.92
18:45;2145.97
19:00;2164.11
19:15;4421.97
19:30;4544.31
19:45;1242.40
20:00;1562.98
20:15;1075.21
20:30;1100.24
20:45;841.99
21:00;727.34
21:15;660.13
21:30;682.20
21:45;668.69
22:00;688.06
22:15;654.15
22:30;671.66
22:45;690.24
23:00;811.08
23:15;729.08
23:30;2208.17
23:45;2783.14
