heure;puissance_w
00:00;539.02
00:15;423.10
00:30;2738.47
00:45;2963.63
01:00;2732.87
01:15;2766.18
01:30;2701.27
01:45;3182.43
02:00;5419.05
02:15;4649.43
02:30;3595.52
02:45;2929.34
03:00;2959.19
03:15;3098.67
03:30;2780.64
03:45;2473.55
04:00;415.89
04:15;585.09
04:30;1597.34
04:45;2595.84
05:00;1687.58
05:15;861.24
05:30;1628.37
05:45;735.62
06:00;4412.70
06:15;5337.81
06:30;5144.43
06:45;3875.93
07:00;3930.51
07:15;1637.68
07:30;469.28
07:45;849.39
08:00;993.33
08:15;912.84
08:30;627.27
08:45;603.11
09:00;494.03
09:15;408.28
09:30;340.16
09:45;422.55
10:00;428.31
10:15;405.45
10:30;611.16
10:45;500.81
11:00;405.12
11:15;403.22
11:30;720.77
11:45;403.08
12:00;363.64
12:15;406.19
12:30;827.67
12:45;321.62
13:00;395.76
13:15;2224.28
13:30;960.07
13:45;370.20
14:00;683.60
14:15;516.36
14:30;574.71
14:45;750.66
15:00;2927.91
15:15;2896.21
15:30;1048.38
15:45;809.75
16:00;464.28
16:15;495.91
16:30;1676.20
16:45;394.79
17:00;337.21
17:15;774.88
17:30;2720.42
17:45;3619.71
18:00;4817.67
18:15;3091.11
18:30;3090.19
18:45;4186.94
19:00;3202.42
19:15;3015.76
19:30;5254.29
19:45;4751.10
20:00;3490.88
20:15;4340.05
20:30;3045.88
20:45;2840.39
21:00;3078.53
21:15;2523.66
21:30;2474.68
21:45;2597.99
22:00;2611.87
22:15;2299.09
22:30;2259.23
22:45;3017.14
23:00;3219.13
23:15;2493.45
23:30;2265.21
23:45;2620.79
