heure;puissance_w
00:00;4119.72
00:15;4942.50
00:30;7191.78
00:45;5992.14
01:00;6584.05
01:15;6705.52
01:30;6296.29
01:45;6680.91
02:00;7626.10
02:15;8227.32
02:30;6490.72
02:45;6362.64
03:00;4794.86
03:15;4428.00
03:30;6453.65
03:45;6354.42
04:00;5514.32
04:15;5638.59
04:30;4084.38
04:45;815.36
05:00;1359.49
05:15;1136.42
05:30;813.34
05:45;2885.32
06:00;5057.68
06:15;5157.69
06:30;4961.56
06:45;4330.33
07:00;4005.78
07:15;1916.92
07:30;841.51
07:45;860.99
08:00;997.98
08:15;903.22
08:30;1135.25
08:45;922.92
09:00;855.17
09:15;740.99
09:30;524.96
09:45;529.71
10:00;864.94
10:15;646.58
10:30;380.49
10:45;388.48
11:00;781.20
11:15;407.94
11:30;1011.60
11:45;2333.98
12:00;3268.40
12:15;1948.70
12:30;1020.06
12:45;468.56
13:00;304.29
13:15;836.51
13:30;1273.27
13:45;1310.24
14:00;806.01
14:15;1621.68
14:30;3050.17
14:45;1926.39
15:00;430.11
15:15;2053.72
15:30;731.94
15:45;682.82
16:00;855.65
16:15;580.82
16:30;736.15
16:45;4169.76
17:00;3007.44
17:15;454.77
17:30;3324.59
17:45;3446.20
18:00;3353.77
18:15;3858.50
18:30;3790.10
18:45;3720.69
19:00;3855.09
19:15;3057.49
19:30;3650.52
19:45;2064.65
20:00;1632.38
20:15;2408.68
20:30;1642.20
20:45;831.62
21:00;1151.80
21:15;1166.64
21:30;772.79
21:45;1296.74
22:00;1797.35
22:15;819.04
22:30;635.32
22:45;1127.29
23:00;661.46
23:15;1159.50
23:30;888.38
23:45;1240.73
