heure;puissance_w
00:00;3038.78
00:15;3015.67
00:30;2944.08
00:45;1676.18
01:00;1983.10
01:15;588.08
01:30;1539.05
01:45;541.54
02:00;610.99
02:15;1105.10
02:30;668.29
02:45;1613.82
03:00;1571.08
03:15;477.67
03:30;454.12
03:45;426.60
04:00;417.71
04:15;445.60
04:30;623.98
04:45;364.32
05:00;347.68
05:15;362.62
05:30;436.16
05:45;2048.06
06:00;1727.00
06:15;1352.41
06:30;406.30
06:45;362.13
07:00;359.40
07:15;357.00
07:30;494.70
07:45;469.84
08:00;540.26
08:15;604.08
08:30;617.68
08:45;627.53
09:00;683.68
09:15;619.15
09:30;592.13
09:45;722.83
10:00;700.52
10:15;563.60
10:30;396.67
10:45;413.33
11:00;412.48
11:15;473.44
11:30;660.49
11:45;499.63
12:00;609.22
12:15;714.41
12:30;736.11
12:45;723.04
13:00;786.71
13:15;819.27
13:30;804.79
13:45;821.71
14:00;678.75
14:15;606.60
14:30;601.66
14:45;578.59
15:00;522.89
15:15;497.45
15:30;495.01
15:45;569.31
16:00;678.60
16:15;582.88
16:30;633.31
16:45;632.55
17:00;738.91
17:15;715.84
17:30;712.82
17:45;839.44
18:00;1102.55
18:15;1150.75
18:30;1256.57
18:45;1244.48
19:00;1258.81
19:15;2445.98
19:30;2566.01
19:45;961.23
20:00;1163.88
20:15;1040.51
20:30;1097.80
20:45;1154.40
21:00;1022.91
21:15;801.87
21:30;692.32
21:45;740.28
22:00;747.92
22:15;764.87
22:30;686.47
22:45;685.70
23:00;751.28
23:15;807.20
23:30;3514.91
23:45;6716.76
