heure;puissance_w
00:00;780.49
00:15;1802.00
00:30;7585.82
00:45;6790.87
01:00;7172.29
01:15;7991.25
01:30;7058.44
01:45;6970.56
02:00;8411.32
02:15;7993.38
02:30;9813.26
02:45;6848.87
03:00;7033.57
03:15;4594.92
03:30;4050.43
03:45;5441.27
04:00;8348.77
04:15;7634.52
04:30;7935.75
04:45;4798.54
05:00;1029.48
05:15;1734.90
05:30;4022.77
05:45;3284.28
06:00;4770.62
06:15;5725.49
06:30;2914.00
06:45;2575.32
07:00;2732.76
07:15;2849.08
07:30;2583.42
07:45;2660.46
08:00;2151.44
08:15;929.98
08:30;815.30
08:45;2908.61
09:00;4155.24
09:15;2662.79
09:30;2626.92
09:45;3842.64
10:00;2678.12
10:15;1933.74
10:30;2345.06
10:45;1070.02
11:00;3216.92
11:15;2300.54
11:30;2073.81
11:45;2395.44
12:00;3718.57
12:15;4899.69
12:30;2186.14
12:45;1195.28
13:00;1837.94
13:15;1189.83
13:30;2684.91
13:45;4480.49
14:00;2155.09
14:15;1027.01
14:30;1444.43
14:45;1522.38
15:00;1372.91
15:15;1012.73
15:30;1690.17
15:45;4420.32
16:00;3282.43
16:15;2832.97
16:30;1364.65
16:45;1702.88
17:00;617.04
17:15;1791.74
17:30;4647.40
17:45;4720.61
18:00;5023.26
18:15;5212.12
18:30;4047.82
18:45;4222.40
19:00;3280.81
19:15;1883.22
19:30;2496.98
19:45;3381.79
20:00;2796.61
20:15;2760.23
20:30;1218.66
20:45;1198.53
21:00;1310.62
21:15;1697.84
21:30;1190.62
21:45;907.97
22:00;4564.39
22:15;4342.95
22:30;4932.07
22:45;5016.49
23:00;4649.12
23:15;5258.14
23:30;4738.93
23:45;5217.01
