heure;puissance_w
00:00;3970.76
00:15;3871.88
00:30;6483.79
00:45;6110.24
01:00;6234.69
01:15;6338.33
01:30;6669.18
01:45;4509.27
02:00;3708.04
02:15;4023.57
02:30;3873.16
02:45;4359.34
03:00;4094.92
03:15;4272.65
03:30;3963.99
03:45;3986.72
04:00;4361.72
04:15;3862.98
04:30;3811.39
04:45;3833.65
05:00;5676.56
05:15;3916.83
05:30;4862.33
05:45;4315.62
06:00;6720.16
06:15;8608.57
06:30;8557.53
06:45;7773.38
07:00;7450.20
07:15;5078.99
07:30;3815.51
07:45;3693.30
08:00;3925.82
08:15;3860.21
08:30;3893.14
08:45;3703.73
09:00;3759.22
09:15;3794.27
09:30;3880.40
09:45;3962.34
10:00;4207.35
10:15;4259.95
10:30;1796.57
10:45;893.54
11:00;662.97
11:15;950.80
11:30;663.99
11:45;956.80
12:00;742.97
12:15;908.52
12:30;441.17
12:45;418.17
13:00;874.94
13:15;1082.28
13:30;1385.42
13:45;3199.23
14:00;1049.07
14:15;457.93
14:30;883.00
14:45;420.71
15:00;370.43
15:15;639.89
15:30;1040.46
15:45;1116.87
16:00;506.66
16:15;867.92
16:30;478.52
16:45;571.51
17:00;2323.60
17:15;3442.01
17:30;2478.22
17:45;3487.69
18:00;4044.48
18:15;3504.53
18:30;2964.66
18:45;4045.90
19:00;3164.31
19:15;2892.86
19:30;1918.62
19:45;1113.92
20:00;1251.70
20:15;3385.36
20:30;2921.80
20:45;1277.52
21:00;1042.82
21:15;1030.32
21:30;1348.53
21:45;790.96
22:00;947.23
22:15;452.63
22:30;837.17
22:45;743.34
23:00;1275.44
23:15;650.48
23:30;1105.73
23:45;866.25
