heure;puissance_w
00:00;6726.34
00:15;8610.56
00:30;6031.38
00:45;6066.30
01:00;7416.69
01:15;4272.26
01:30;5024.02
01:45;4949.35
02:00;4836.64
02:15;3888.84
02:30;3963.37
02:45;4795.84
03:00;5456.91
03:15;6294.83
03:30;4374.05
03:45;4109.38
04:00;3907.44
04:15;3881.62
04:30;4236.23
04:45;4023.67
05:00;4411.30
05:15;4425.76
05:30;4371.55
05:45;3840.81
06:00;5306.43
06:15;7488.49
06:30;8550.36
06:45;6645.55
07:00;6175.11
07:15;5850.69
07:30;4113.41
07:45;4470.18
08:00;6414.00
08:15;5750.45
08:30;3540.09
08:45;3178.27
09:00;3065.80
09:15;1590.59
09:30;1691.89
09:45;1779.43
10:00;1099.02
10:15;1054.92
10:30;1126.53
10:45;1807.63
11:00;2473.93
11:15;3038.65
11:30;597.24
11:45;1294.68
12:00;2237.02
12:15;1015.81
12:30;1137.17
12:45;1345.06
13:00;3064.44
13:15;2857.60
13:30;2555.54
13:45;1094.40
14:00;1005.53
14:15;2338.84
14:30;1110.63
14:45;491.28
15:00;1043.13
15:15;1874.33
15:30;1513.53
15:45;561.56
16:00;621.29
16:15;967.56
16:30;2420.82
16:45;1913.17
17:00;1524.91
17:15;2261.40
17:30;1980.60
17:45;1507.10
18:00;640.09
18:15;698.71
18:30;1505.29
18:45;3123.45
19:00;3709.61
19:15;2457.57
19:30;1882.30
19:45;2178.07
20:00;3727.11
20:15;2947.46
20:30;1260.69
20:45;1566.12
21:00;1324.73
21:15;779.35
21:30;657.62
21:45;660.92
22:00;839.29
22:15;886.19
22:30;879.14
22:45;743.10
23:00;685.98
23:15;664.70
23:30;2116.15
23:45;2804.51
