heure;puissance_w
00:00;560.62
00:15;479.15
00:30;2765.81
00:45;2970.48
01:00;3485.46
01:15;2948.03
01:30;3246.26
01:45;3206.79
02:00;2635.49
02:15;3142.44
02:30;2781.64
02:45;3403.82
03:00;3167.60
03:15;1047.68
03:30;988.81
03:45;1516.31
04:00;2878.09
04:15;1693.61
04:30;1690.96
04:45;1356.54
05:00;583.79
05:15;852.91
05:30;521.14
05:45;2518.82
06:00;4591.37
06:15;5209.92
06:30;5177.19
06:45;5012.96
07:00;4568.81
07:15;3540.12
07:30;884.12
07:45;770.31
08:00;998.31
08:15;809.07
08:30;1274.50
08:45;759.50
09:00;1074.79
09:15;1610.72
09:30;990.70
09:45;530.12
10:00;1117.51
10:15;3688.73
10:30;2526.71
10:45;2368.39
11:00;1492.31
11:15;1672.89
11:30;3946.73
11:45;3093.71
12:00;851.34
12:15;791.93
12:30;2123.97
12:45;4036.95
13:00;1027.52
13:15;533.99
13:30;2190.16
13:45;2971.37
14:00;2717.65
14:15;1003.67
14:30;929.13
14:45;1799.46
15:00;2722.25
15:15;1045.43
15:30;1448.15
15:45;1648.46
16:00;1394.12
16:15;776.78
16:30;1214.08
16:45;3301.09
17:00;2707.51
17:15;2179.51
17:30;3656.19
17:45;3379.73
18:00;4073.20
18:15;4122.08
18:30;4582.69
18:45;4889.14
19:00;4451.44
19:15;3947.58
19:30;4790.02
19:45;2378.28
20:00;2278.40
20:15;2144.16
20:30;1606.81
20:45;1582.32
21:00;853.54
21:15;1535.82
21:30;1412.62
21:45;1552.28
22:00;1426.08
22:15;816.91
22:30;1064.71
22:45;1483.20
23:00;1248.64
23:15;2191.47
23:30;979.77
23:45;1117.28
