heure;puissance_w
00:00;3053.02
00:15;3036.18
00:30;3038.90
00:45;2490.20
01:00;1297.26
01:15;1116.08
01:30;2041.10
01:45;677.37
02:00;575.83
02:15;569.50
02:30;533.87
02:45;1289.40
03:00;1447.25
03:15;589.78
03:30;596.01
03:45;578.50
04:00;597.22
04:15;660.11
04:30;703.34
04:45;530.01
05:00;568.10
05:15;482.50
05:30;413.42
05:45;399.05
06:00;405.21
06:15;402.78
06:30;395.08
06:45;399.85
07:00;631.77
07:15;1085.91
07:30;1114.35
07:45;485.88
08:00;436.06
08:15;446.98
08:30;487.19
08:45;484.61
09:00;416.67
09:15;322.90
09:30;339.70
09:45;402.85
10:00;412.15
10:15;387.08
10:30;399.24
10:45;383.14
11:00;397.06
11:15;383.19
11:30;392.70
11:45;372.86
12:00;327.89
12:15;349.41
12:30;371.18
12:45;521.64
13:00;531.63
13:15;534.18
13:30;528.74
13:45;552.93
14:00;568.84
14:15;556.46
14:30;500.99
14:45;983.42
15:00;684.68
15:15;732.31
15:30;736.20
15:45;797.76
16:00;696.24
16:15;656.41
16:30;548.21
16:45;579.79
17:00;619.77
17:15;776.97
17:30;798.88
17:45;886.10
18:00;1116.14
18:15;1100.12
18:30;1214.08
18:45;1316.63
19:00;1731.77
19:15;2260.32
19:30;1007.56
19:45;967.08
20:00;1002.46
20:15;1023.47
20:30;1008.63
20:45;1019.24
21:00;827.23
21:15;767.98
21:30;666.09
21:45;658.26
22:00;722.88
22:15;783.12
22:30;749.82
22:45;752.35
23:00;635.85
23:15;531.64
23:30;2759.77
23:45;2981.98
