heure;puissance_w
00:00;2884.84
00:15;2877.57
00:30;2902.90
00:45;2882.17
01:00;4016.96
01:15;3775.85
01:30;3469.50
01:45;1281.94
02:00;499.05
02:15;533.74
02:30;526.17
02:45;1794.28
03:00;1738.05
03:15;512.18
03:30;518.49
03:45;518.61
04:00;491.46
04:15;316.28
04:30;363.24
04:45;376.51
05:00;398.01
05:15;520.46
05:30;494.76
05:45;379.15
06:00;409.67
06:15;377.85
06:30;396.89
06:45;373.45
07:00;498.57
07:15;643.88
07:30;854.42
07:45;545.32
08:00;497.24
08:15;397.16
08:30;365.02
08:45;410.95
09:00;554.02
09:15;580.38
09:30;507.56
09:45;473.71
10:00;459.37
10:15;533.89
10:30;542.67
10:45;558.24
11:00;541.32
11:15;532.39
11:30;552.31
11:45;552.16
12:00;527.10
12:15;483.55
12:30;452.71
12:45;486.84
13:00;533.29
13:15;531.96
13:30;521.09
13:45;529.74
14:00;882.00
14:15;561.75
14:30;509.45
14:45;477.55
15:00;496.37
15:15;602.41
15:30;568.70
15:45;495.19
16:00;463.17
16:15;455.20
16:30;546.78
16:45;711.21
17:00;681.53
17:15;698.26
17:30;809.17
17:45;890.10
18:00;1071.74
18:15;1080.86
18:30;1085.10
18:45;1125.42
19:00;1138.68
19:15;1516.45
19:30;1384.73
19:45;929.23
20:00;992.37
20:15;956.23
20:30;902.74
20:45;1042.78
21:00;852.38
21:15;739.73
21:30;699.69
21:45;635.28
22:00;646.08
22:15;700.39
22:30;740.01
22:45;793.10
23:00;664.91
23:15;630.52
23:30;2261.28
23:45;2973.48
