heure;puissance_w
00:00;2729.83
00:15;2762.92
00:30;2785.16
00:45;2763.47
01:00;1278.81
01:15;357.09
01:30;314.48
01:45;319.82
02:00;382.15
02:15;378.76
02:30;381.62
02:45;371.30
03:00;371.70
03:15;304.70
03:30;335.56
03:45;362.99
04:00;399.68
04:15;375.81
04:30;397.87
04:45;369.76
05:00;1113.77
05:15;1536.75
05:30;485.92
05:45;604.99
06:00;1651.87
06:15;1957.79
06:30;718.57
06:45;595.91
07:00;618.82
07:15;661.13
07:30;658.19
07:45;950.88
08:00;1895.08
08:15;2958.63
08:30;1210.42
08:45;692.07
09:00;856.74
09:15;963.58
09:30;1067.55
09:45;1278.05
10:00;733.51
10:15;770.17
10:30;603.60
10:45;466.06
11:00;464.42
11:15;461.43
11:30;456.59
11:45;400.58
12:00;436.99
12:15;495.08
12:30;645.24
12:45;609.37
13:00;588.45
13:15;616.81
13:30;585.64
13:45;838.77
14:00;711.63
14:15;638.92
14:30;567.69
14:45;547.84
15:00;614.88
15:15;562.41
15:30;481.81
15:45;481.88
16:00;533.65
16:15;652.68
16:30;742.21
16:45;671.12
17:00;617.21
17:15;495.30
17:30;509.63
17:45;478.51
18:00;697.30
18:15;751.35
18:30;1485.71
18:45;2312.57
19:00;1579.15
19:15;2094.85
19:30;979.70
19:45;874.12
20:00;940.96
20:15;945.73
20:30;947.17
20:45;1063.54
21:00;1344.71
21:15;727.88
21:30;778.14
21:45;745.91
22:00;716.22
22:15;720.07
22:30;714.60
22:45;800.33
23:00;881.17
23:15;737.20
23:30;2216.27
23:45;2951.29
