heure;puissance_w
00:00;3183.57
00:15;3237.32
00:30;1195.52
00:45;361.00
01:00;1232.26
01:15;476.10
01:30;686.79
01:45;475.41
02:00;1189.34
02:15;336.27
02:30;472.26
02:45;1655.25
03:00;579.53
03:15;435.26
03:30;835.57
03:45;1244.69
04:00;2903.42
04:15;2475.08
04:30;1158.64
04:45;1028.01
05:00;1098.39
05:15;706.08
05:30;788.59
05:45;346.69
06:00;3245.88
06:15;5080.22
06:30;5098.38
06:45;5490.26
07:00;4112.58
07:15;2104.63
07:30;369.85
07:45;440.44
08:00;429.40
08:15;370.69
08:30;367.33
08:45;411.66
09:00;378.02
09:15;311.97
09:30;278.62
09:45;283.99
10:00;352.51
10:15;797.53
10:30;333.72
10:45;812.99
11:00;478.99
11:15;426.42
11:30;301.96
11:45;602.91
12:00;346.51
12:15;347.43
12:30;326.04
12:45;601.15
13:00;500.86
13:15;500.21
13:30;510.71
13:45;1216.95
14:00;740.98
14:15;2821.11
14:30;2845.82
14:45;325.69
15:00;716.92
15:15;325.13
15:30;394.61
15:45;476.80
16:00;608.42
16:15;533.22
16:30;829.95
16:45;329.01
17:00;323.63
17:15;714.62
17:30;2932.46
17:45;4728.13
18:00;4071.58
18:15;2803.88
18:30;3206.33
18:45;1819.98
19:00;746.62
19:15;893.78
19:30;1463.20
19:45;1706.57
20:00;735.07
20:15;453.59
20:30;602.06
20:45;1108.40
21:00;1027.75
21:15;388.58
21:30;316.52
21:45;353.79
22:00;894.77
22:15;491.18
22:30;437.94
22:45;858.16
23:00;307.58
23:15;330.18
23:30;2552.97
23:45;3503.73
