heure;puissance_w
00:00;6364.24
00:15;6474.03
00:30;6449.30
00:45;6253.60
01:00;3927.32
01:15;3940.39
01:30;3776.44
01:45;3846.01
02:00;3850.57
02:15;3885.52
02:30;3862.34
02:45;3904.42
03:00;5145.67
03:15;5943.04
03:30;5804.33
03:45;2083.98
04:00;446.87
04:15;409.22
04:30;1404.83
04:45;1289.41
05:00;530.40
05:15;525.13
05:30;512.11
05:45;512.90
06:00;526.82
06:15;568.20
06:30;596.06
06:45;406.93
07:00;339.04
07:15;360.50
07:30;380.73
07:45;427.42
08:00;425.39
08:15;621.88
08:30;589.75
08:45;568.52
09:00;531.03
09:15;562.23
09:30;578.74
09:45;1055.39
10:00;610.55
10:15;770.00
10:30;558.02
10:45;599.69
11:00;637.67
11:15;660.93
11:30;570.91
11:45;568.42
12:00;705.95
12:15;700.88
12:30;760.51
12:45;706.17
13:00;697.12
13:15;713.43
13:30;757.66
13:45;807.69
14:00;837.50
14:15;632.03
14:30;550.87
14:45;582.84
15:00;695.76
15:15;657.18
15:30;543.45
15:45;513.79
16:00;555.55
16:15;546.22
16:30;758.83
16:45;596.96
17:00;625.67
17:15;807.76
17:30;790.27
17:45;808.57
18:00;880.05
18:15;921.57
18:30;1025.01
18:45;1050.69
19:00;903.49
19:15;882.00
19:30;1020.05
19:45;615.80
20:00;780.94
20:15;966.52
20:30;978.84
20:45;935.15
21:00;735.32
21:15;896.34
21:30;704.59
21:45;686.77
22:00;688.39
22:15;697.96
22:30;692.26
22:45;793.95
23:00;827.99
23:15;784.49
23:30;2455.14
23:45;2962.67
