heure;puissance_w
00:00;4887.02
00:15;4687.26
00:30;278.00
00:45;820.58
01:00;368.07
01:15;475.10
01:30;843.35
01:45;671.03
02:00;1003.96
02:15;845.40
02:30;818.66
02:45;529.31
03:00;274.48
03:15;463.00
03:30;929.32
03:45;1211.59
04:00;2586.62
04:15;1710.22
04:30;346.23
04:45;927.11
05:00;1240.32
05:15;1375.64
05:30;331.41
05:45;373.46
06:00;3419.53
06:15;5041.00
06:30;5018.11
06:45;4593.88
07:00;3427.60
07:15;1141.33
07:30;398.98
07:45;415.21
08:00;411.55
08:15;410.66
08:30;401.80
08:45;367.82
09:00;311.10
09:15;315.31
09:30;325.89
09:45;325.55
10:00;322.50
10:15;299.83
10:30;275.36
10:45;327.18
11:00;480.44
11:15;475.92
11:30;380.90
11:45;323.49
12:00;280.39
12:15;556.40
12:30;403.95
12:45;328.15
13:00;324.70
13:15;322.81
13:30;447.94
13:45;826.24
14:00;381.17
14:15;325.93
14:30;324.76
14:45;324.00
15:00;392.95
15:15;1327.52
15:30;2458.67
15:45;1307.99
16:00;375.15
16:15;495.08
16:30;1566.10
16:45;473.76
17:00;276.67
17:15;276.31
17:30;1262.57
17:45;1872.60
18:00;1583.40
18:15;412.43
18:30;769.71
18:45;1019.01
19:00;1057.82
19:15;743.86
19:30;1248.11
19:45;1896.81
20:00;3180.73
20:15;2038.11
20:30;365.21
20:45;464.74
21:00;806.67
21:15;478.90
21:30;341.65
21:45;291.71
22:00;818.16
22:15;911.55
22:30;1093.68
22:45;324.33
23:00;421.59
23:15;956.76
23:30;2423.92
23:45;2642.23
