heure;puissance_w
00:00;6055.32
00:15;6901.28
00:30;6433.36
00:45;6864.59
01:00;8647.21
01:15;7443.40
01:30;3621.32
01:45;3669.48
02:00;4145.92
02:15;4632.77
02:30;5166.14
02:45;3927.71
03:00;6063.79
03:15;6423.23
03:30;5312.56
03:45;5178.57
04:00;4517.58
04:15;3847.07
04:30;5783.76
04:45;6261.74
05:00;3739.75
05:15;3750.70
05:30;4436.64
05:45;4278.70
06:00;6892.84
06:15;8348.12
06:30;8829.97
06:45;8209.67
07:00;7520.88
07:15;5823.76
07:30;4334.18
07:45;4063.35
08:00;3932.88
08:15;709.99
08:30;437.23
08:45;431.99
09:00;396.53
09:15;374.06
09:30;338.53
09:45;295.77
10:00;296.32
10:15;320.18
10:30;368.39
10:45;492.51
11:00;887.40
11:15;411.47
11:30;441.51
11:45;450.88
12:00;531.29
12:15;939.85
12:30;522.97
12:45;557.59
13:00;768.70
13:15;1155.76
13:30;1920.76
13:45;2813.16
14:00;1188.31
14:15;632.50
14:30;860.64
14:45;654.99
15:00;538.45
15:15;603.30
15:30;714.97
15:45;1010.79
16:00;750.07
16:15;505.02
16:30;493.53
16:45;365.39
17:00;311.69
17:15;484.99
17:30;1865.96
17:45;2124.91
18:00;2072.40
18:15;3062.57
18:30;4302.85
18:45;1513.49
19:00;3246.35
19:15;3040.26
19:30;1256.44
19:45;957.91
20:00;994.88
20:15;1648.61
20:30;1018.10
20:45;1006.41
21:00;1026.06
21:15;885.91
21:30;1073.58
21:45;802.51
22:00;623.57
22:15;651.44
22:30;664.79
22:45;636.34
23:00;485.26
23:15;546.23
23:30;2290.66
23:45;2869.59
