heure;puissance_w
00:00;2755.30
00:15;2683.56
00:30;2865.44
00:45;3030.96
01:00;2224.43
01:15;2648.84
01:30;1169.06
01:45;375.08
02:00;370.32
02:15;458.30
02:30;598.69
02:45;354.66
03:00;385.94
03:15;381.04
03:30;369.22
03:45;907.30
04:00;489.89
04:15;424.16
04:30;354.20
04:45;492.27
05:00;656.20
05:15;538.40
05:30;302.75
05:45;394.04
06:00;3101.43
06:15;4442.05
06:30;4405.86
06:45;3446.47
07:00;2524.00
07:15;1893.73
07:30;1434.36
07:45;557.61
08:00;453.83
08:15;465.06
08:30;422.71
08:45;441.05
09:00;386.00
09:15;414.67
09:30;694.97
09:45;1242.91
10:00;420.80
10:15;451.59
10:30;775.35
10:45;698.12
11:00;352.05
11:15;459.64
11:30;714.04
11:45;1389.30
12:00;319.09
12:15;685.58
12:30;1835.12
12:45;1583.01
13:00;781.28
13:15;481.02
13:30;428.51
13:45;415.74
14:00;353.28
14:15;383.08
14:30;584.19
14:45;987.57
15:00;357.38
15:15;273.04
15:30;310.48
15:45;357.08
16:00;320.67
16:15;253.91
16:30;276.71
16:45;339.52
17:00;708.13
17:15;407.33
17:30;1148.95
17:45;1289.23
18:00;924.13
18:15;886.77
18:30;835.72
18:45;1017.80
19:00;3279.25
19:15;2815.60
19:30;1437.43
19:45;846.98
20:00;959.27
20:15;914.72
20:30;951.05
20:45;982.90
21:00;740.64
21:15;1051.65
21:30;778.96
21:45;1038.18
22:00;715.10
22:15;549.49
22:30;540.03
22:45;527.49
23:00;582.33
23:15;434.90
23:30;2502.83
23:45;2766.32
