heure;puissance_w
00:00;3153.97
00:15;2947.99
00:30;2887.79
00:45;2455.60
01:00;550.63
01:15;537.05
01:30;341.61
01:45;339.91
02:00;395.88
02:15;431.70
02:30;419.59
02:45;349.54
03:00;395.08
03:15;442.10
03:30;451.12
03:45;346.96
04:00;397.51
04:15;1056.98
04:30;2030.79
04:45;571.07
05:00;551.93
05:15;513.15
05:30;480.48
05:45;497.13
06:00;466.22
06:15;505.21
06:30;465.31
06:45;425.76
07:00;396.97
07:15;344.36
07:30;423.53
07:45;432.78
08:00;430.98
08:15;563.11
08:30;862.27
08:45;4895.81
09:00;5237.07
09:15;4738.82
09:30;4026.07
09:45;4007.86
10:00;3620.52
10:15;3129.84
10:30;872.19
10:45;1438.99
11:00;807.87
11:15;1842.17
11:30;1256.34
11:45;1318.99
12:00;2368.39
12:15;2010.87
12:30;812.28
12:45;742.21
13:00;1271.70
13:15;959.13
13:30;1129.23
13:45;823.36
14:00;1796.20
14:15;797.34
14:30;595.85
14:45;990.08
15:00;1820.60
15:15;2108.74
15:30;2000.18
15:45;1089.12
16:00;599.79
16:15;632.56
16:30;588.66
16:45;721.02
17:00;1043.15
17:15;915.70
17:30;1355.27
17:45;1337.67
18:00;1034.82
18:15;1530.14
18:30;2561.71
18:45;1582.42
19:00;1830.24
19:15;1677.80
19:30;2035.13
19:45;1811.01
20:00;1507.34
20:15;1125.45
20:30;1002.23
20:45;702.10
21:00;1126.12
21:15;1502.28
21:30;1008.72
21:45;831.72
22:00;722.39
22:15;768.37
22:30;715.88
22:45;879.91
23:00;748.93
23:15;780.48
23:30;3092.70
23:45;3335.38
