heure;puissance_w
00:00;3656.96
00:15;3822.72
00:30;3181.52
00:45;2819.30
01:00;3678.48
01:15;3232.50
01:30;2760.14
01:45;2777.45
02:00;3367.41
02:15;3329.26
02:30;981.04
02:45;1071.42
03:00;1211.14
03:15;939.49
03:30;905.16
03:45;1844.11
04:00;1481.77
04:15;589.12
04:30;1116.82
04:45;2704.86
05:00;2828.44
05:15;2464.89
05:30;1570.92
05:45;419.19
06:00;3986.20
06:15;4899.37
06:30;5639.72
06:45;5510.89
07:00;4837.68
07:15;2888.60
07:30;1120.73
07:45;737.15
08:00;970.94
08:15;765.57
08:30;550.22
08:45;467.30
09:00;413.42
09:15;436.73
09:30;1589.98
09:45;1207.20
10:00;331.76
10:15;1370.79
10:30;1436.91
10:45;322.29
11:00;737.01
11:15;1082.29
11:30;612.78
11:45;2351.31
12:00;1628.09
12:15;3790.19
12:30;3460.07
12:45;1138.04
13:00;1110.17
13:15;639.69
13:30;316.69
13:45;1158.04
14:00;1205.37
14:15;751.79
14:30;568.42
14:45;1929.58
15:00;2748.23
15:15;2124.01
15:30;1410.29
15:45;677.43
16:00;450.39
16:15;1153.21
16:30;1050.32
16:45;737.67
17:00;1289.31
17:15;2636.19
17:30;4200.78
17:45;4428.98
18:00;4344.19
18:15;4480.98
18:30;3349.37
18:45;4097.09
19:00;4010.42
19:15;3845.22
19:30;5387.33
19:45;6515.02
20:00;3697.72
20:15;1987.50
20:30;1313.40
20:45;1360.31
21:00;746.04
21:15;1278.83
21:30;1954.71
21:45;876.07
22:00;1354.85
22:15;1323.55
22:30;1039.32
22:45;1799.21
23:00;565.84
23:15;2243.54
23:30;2257.69
23:45;3593.84
