heure;puissance_w
00:00;668.07
00:15;889.35
00:30;4847.73
00:45;4392.54
01:00;2730.07
01:15;3503.60
01:30;2739.40
01:45;3209.43
02:00;2656.11
02:15;2693.29
02:30;3042.02
02:45;877.87
03:00;645.51
03:15;863.28
03:30;1170.53
03:45;965.82
04:00;519.13
04:15;3286.49
04:30;1851.98
04:45;530.18
05:00;600.01
05:15;950.79
05:30;1267.04
05:45;870.49
06:00;2419.94
06:15;2958.96
06:30;2926.62
06:45;1928.52
07:00;1736.15
07:15;1842.98
07:30;2075.32
07:45;2415.49
08:00;411.89
08:15;439.37
08:30;1098.64
08:45;913.79
09:00;471.60
09:15;2664.12
09:30;2694.02
09:45;617.18
10:00;871.86
10:15;378.49
10:30;756.85
10:45;401.22
11:00;327.62
11:15;1688.02
11:30;2900.02
11:45;1597.80
12:00;453.36
12:15;888.11
12:30;474.33
12:45;1207.30
13:00;3132.16
13:15;2662.17
13:30;2548.64
13:45;2532.17
14:00;3137.24
14:15;2671.21
14:30;3124.88
14:45;3059.94
15:00;3484.83
15:15;2768.52
15:30;2593.11
15:45;2777.21
16:00;3490.34
16:15;2658.93
16:30;1169.88
16:45;583.00
17:00;671.09
17:15;2667.59
17:30;3357.74
17:45;2614.46
18:00;504.99
18:15;359.92
18:30;701.48
18:45;935.29
19:00;2485.61
19:15;2546.46
19:30;1755.48
19:45;1546.81
20:00;1225.46
20:15;2468.84
20:30;1361.31
20:45;1332.18
21:00;788.42
21:15;689.34
21:30;754.19
21:45;1222.18
22:00;1936.77
22:15;4213.22
22:30;5129.05
22:45;4872.32
23:00;4110.39
23:15;4187.06
23:30;4506.53
23:45;3987.69
