heure;puissance_w
00:00;793.32
00:15;577.98
00:30;2329.00
00:45;3072.73
01:00;2814.98
01:15;3459.52
01:30;2962.91
01:45;2891.24
02:00;4361.12
02:15;3699.30
02:30;4310.51
02:45;4040.01
03:00;5132.01
03:15;2890.90
03:30;565.08
03:45;1217.21
04:00;2744.72
04:15;724.86
04:30;446.24
04:45;537.92
05:00;1397.25
05:15;1759.04
05:30;2918.94
05:45;2496.85
06:00;3916.70
06:15;5109.52
06:30;4973.25
06:45;4194.80
07:00;2075.24
07:15;1349.32
07:30;879.85
07:45;789.00
08:00;963.44
08:15;681.59
08:30;1249.58
08:45;996.81
09:00;689.01
09:15;573.14
09:30;426.63
09:45;446.51
10:00;658.41
10:15;503.69
10:30;344.50
10:45;551.87
11:00;700.98
11:15;320.16
11:30;1106.23
11:45;1146.83
12:00;412.74
12:15;3375.64
12:30;2787.13
12:45;551.72
13:00;535.89
13:15;1066.78
13:30;1035.32
13:45;1026.03
14:00;817.67
14:15;363.27
14:30;323.08
14:45;2760.48
15:00;3033.34
15:15;998.67
15:30;1648.05
15:45;439.39
16:00;418.11
16:15;993.92
16:30;929.51
16:45;529.00
17:00;739.71
17:15;2149.93
17:30;3891.69
17:45;4094.77
18:00;3798.48
18:15;3188.67
18:30;3291.23
18:45;3289.78
19:00;3817.85
19:15;4226.33
19:30;3219.89
19:45;3912.10
20:00;2214.18
20:15;1145.75
20:30;1949.15
20:45;1286.47
21:00;1266.12
21:15;1532.04
21:30;799.73
21:45;1333.02
22:00;771.94
22:15;765.13
22:30;933.03
22:45;834.83
23:00;635.20
23:15;1300.79
23:30;1118.10
23:45;589.84
