heure;puissance_w
00:00;2621.77
00:15;2771.60
00:30;2894.99
00:45;3235.69
01:00;4047.66
01:15;3062.49
01:30;3394.83
01:45;2712.98
02:00;2758.28
02:15;2745.40
02:30;2624.08
02:45;1636.04
03:00;2365.42
03:15;2026.92
03:30;2630.08
03:45;3048.10
04:00;2344.21
04:15;1388.38
04:30;368.81
04:45;348.76
05:00;783.40
05:15;394.88
05:30;443.10
05:45;574.84
06:00;3543.87
06:15;5111.56
06:30;5569.00
06:45;4956.26
07:00;4606.69
07:15;1616.85
07:30;1544.12
07:45;513.51
08:00;473.29
08:15;525.32
08:30;402.45
08:45;388.27
09:00;348.96
09:15;370.99
09:30;339.69
09:45;338.61
10:00;336.94
10:15;318.67
10:30;296.27
10:45;297.18
11:00;359.08
11:15;365.89
11:30;598.75
11:45;388.41
12:00;315.55
12:15;367.60
12:30;344.21
12:45;309.02
13:00;649.87
13:15;359.07
13:30;450.70
13:45;453.09
14:00;400.16
14:15;628.22
14:30;442.69
14:45;344.09
15:00;293.72
15:15;292.79
15:30;359.63
15:45;748.49
16:00;338.26
16:15;340.07
16:30;2222.17
16:45;3154.92
17:00;806.26
17:15;628.13
17:30;2009.93
17:45;2293.13
18:00;1869.30
18:15;832.95
18:30;1298.22
18:45;2166.40
19:00;1615.13
19:15;1161.20
19:30;1620.43
19:45;1464.19
20:00;977.67
20:15;1215.30
20:30;1320.74
20:45;825.04
21:00;665.55
21:15;568.38
21:30;557.30
21:45;528.68
22:00;526.16
22:15;463.83
22:30;452.35
22:45;558.46
23:00;543.68
23:15;521.88
23:30;2986.52
23:45;3182.44
