heure;puissance_w
00:00;2758.54
00:15;2781.69
00:30;2762.54
00:45;1354.25
01:00;1732.32
01:15;888.17
01:30;872.88
01:45;405.31
02:00;413.43
02:15;392.97
02:30;382.85
02:45;1565.35
03:00;1174.62
03:15;309.36
03:30;359.32
03:45;359.73
04:00;344.63
04:15;366.88
04:30;342.91
04:45;366.02
05:00;341.22
05:15;351.08
05:30;271.80
05:45;323.47
06:00;327.85
06:15;366.88
06:30;341.90
06:45;360.80
07:00;487.54
07:15;534.68
07:30;716.56
07:45;455.67
08:00;478.53
08:15;478.69
08:30;442.07
08:45;616.96
09:00;391.47
09:15;398.70
09:30;397.83
09:45;373.59
10:00;384.46
10:15;368.80
10:30;387.76
10:45;367.04
11:00;384.26
11:15;360.90
11:30;386.60
11:45;362.16
12:00;386.89
12:15;355.77
12:30;349.47
12:45;297.42
13:00;355.71
13:15;365.62
13:30;387.30
13:45;360.73
14:00;380.54
14:15;361.28
14:30;378.59
14:45;362.72
15:00;362.22
15:15;306.14
15:30;312.44
15:45;366.09
16:00;364.93
16:15;370.74
16:30;357.61
16:45;373.28
17:00;361.68
17:15;379.46
17:30;355.34
17:45;347.66
18:00;494.89
18:15;759.83
18:30;835.43
18:45;839.59
19:00;879.91
19:15;1919.73
19:30;742.01
19:45;817.38
20:00;818.82
20:15;800.55
20:30;816.38
20:45;864.32
21:00;1040.87
21:15;636.09
21:30;635.96
21:45;612.78
22:00;619.60
22:15;613.66
22:30;586.92
22:45;675.06
23:00;542.96
23:15;391.09
23:30;2703.21
23:45;2804.80
