heure;puissance_w
00:00;2960.43
00:15;2950.51
00:30;1599.79
00:45;433.27
01:00;342.12
01:15;345.30
01:30;328.54
01:45;352.26
02:00;328.56
02:15;338.10
02:30;342.02
02:45;326.75
03:00;344.31
03:15;335.91
03:30;323.64
03:45;348.04
04:00;324.83
04:15;355.58
04:30;1177.87
04:45;1845.92
05:00;1843.31
05:15;1858.04
05:30;1775.85
05:45;865.78
06:00;351.95
06:15;341.98
06:30;337.24
06:45;323.00
07:00;418.67
07:15;433.72
07:30;605.71
07:45;519.96
08:00;526.33
08:15;513.81
08:30;441.06
08:45;421.07
09:00;314.67
09:15;329.12
09:30;494.22
09:45;1170.52
10:00;1254.57
10:15;494.12
10:30;489.95
10:45;524.05
11:00;571.76
11:15;609.91
11:30;537.11
11:45;1284.02
12:00;1181.59
12:15;640.97
12:30;1011.43
12:45;680.84
13:00;1801.18
13:15;2173.59
13:30;617.04
13:45;498.82
14:00;638.38
14:15;708.73
14:30;820.89
14:45;890.74
15:00;766.64
15:15;625.06
15:30;584.00
15:45;570.97
16:00;778.42
16:15;604.62
16:30;784.80
16:45;715.04
17:00;756.54
17:15;766.92
17:30;794.50
17:45;901.28
18:00;1060.73
18:15;1119.89
18:30;1120.66
18:45;1090.09
19:00;1128.26
19:15;1796.17
19:30;1380.60
19:45;906.81
20:00;1019.40
20:15;958.08
20:30;946.93
20:45;1131.73
21:00;955.01
21:15;809.48
21:30;796.36
21:45;738.35
22:00;696.93
22:15;696.18
22:30;757.96
22:45;744.40
23:00;809.97
23:15;707.64
23:30;3596.61
23:45;6401.75
