heure;puissance_w
00:00;2761.30
00:15;2710.24
00:30;2696.81
00:45;2720.60
01:00;2773.57
01:15;2748.70
01:30;2671.90
01:45;1931.41
02:00;494.63
02:15;391.32
02:30;739.40
02:45;524.12
03:00;365.46
03:15;365.12
03:30;689.32
03:45;406.53
04:00;353.22
04:15;892.59
04:30;2270.48
04:45;1305.58
05:00;506.21
05:15;393.30
05:30;386.30
05:45;2233.33
06:00;4894.96
06:15;3317.95
06:30;3073.11
06:45;2515.28
07:00;2859.80
07:15;960.86
07:30;966.97
07:45;1201.70
08:00;3234.27
08:15;4091.08
08:30;3151.38
08:45;2666.57
09:00;580.94
09:15;1216.46
09:30;863.72
09:45;1559.17
10:00;3004.43
10:15;1339.90
10:30;1020.81
10:45;1620.98
11:00;1866.64
11:15;3139.65
11:30;2604.55
11:45;1495.72
12:00;825.28
12:15;1360.09
12:30;2137.08
12:45;1856.82
13:00;1126.68
13:15;686.21
13:30;888.94
13:45;1041.34
14:00;1178.50
14:15;670.22
14:30;993.51
14:45;1004.23
15:00;2100.24
15:15;3627.75
15:30;3044.53
15:45;902.11
16:00;972.24
16:15;2159.80
16:30;927.40
16:45;837.23
17:00;891.12
17:15;1173.54
17:30;1927.18
17:45;1514.33
18:00;900.23
18:15;849.85
18:30;768.51
18:45;1304.90
19:00;2744.58
19:15;4361.33
19:30;2753.71
19:45;1129.22
20:00;2714.37
20:15;3264.03
20:30;1647.49
20:45;979.99
21:00;564.09
21:15;522.86
21:30;561.01
21:45;520.47
22:00;518.58
22:15;519.88
22:30;539.19
22:45;625.87
23:00;597.57
23:15;513.62
23:30;2358.74
23:45;2691.92
