heure;puissance_w
00:00;3076.64
00:15;3080.75
00:30;2941.35
00:45;2939.98
01:00;2984.26
01:15;1778.16
01:30;644.80
01:45;615.64
02:00;453.92
02:15;360.71
02:30;429.05
02:45;429.50
03:00;428.80
03:15;400.75
03:30;354.34
03:45;392.49
04:00;435.26
04:15;429.29
04:30;413.60
04:45;323.48
05:00;333.60
05:15;379.53
05:30;459.32
05:45;453.57
06:00;404.24
06:15;445.75
06:30;945.83
06:45;534.23
07:00;624.95
07:15;715.00
07:30;704.37
07:45;648.10
08:00;654.78
08:15;703.26
08:30;661.95
08:45;772.05
09:00;599.89
09:15;377.23
09:30;337.94
09:45;408.97
10:00;498.63
10:15;578.71
10:30;590.12
10:45;706.55
11:00;551.60
11:15;512.32
11:30;666.08
11:45;677.72
12:00;674.95
12:15;599.17
12:30;509.17
12:45;524.01
13:00;641.43
13:15;659.59
13:30;881.45
13:45;754.40
14:00;892.11
14:15;939.34
14:30;878.88
14:45;773.58
15:00;771.66
15:15;735.76
15:30;849.12
15:45;693.28
16:00;658.77
16:15;436.02
16:30;557.77
16:45;672.02
17:00;728.04
17:15;850.94
17:30;858.69
17:45;731.71
18:00;722.57
18:15;873.74
18:30;875.16
18:45;1049.38
19:00;2296.11
19:15;2654.00
19:30;1763.97
19:45;1256.91
20:00;906.49
20:15;886.34
20:30;873.20
20:45;889.92
21:00;850.28
21:15;758.01
21:30;781.50
21:45;824.62
22:00;755.91
22:15;712.59
22:30;793.84
22:45;798.35
23:00;886.82
23:15;857.19
23:30;3415.97
23:45;6358.32
