heure;puissance_w
00:00;642.49
00:15;880.83
00:30;2642.83
00:45;3139.91
01:00;3486.06
01:15;2752.21
01:30;3336.32
01:45;2915.40
02:00;4236.68
02:15;3322.41
02:30;5970.27
02:45;4477.52
03:00;2787.77
03:15;1720.68
03:30;1064.10
03:45;2042.87
04:00;1244.88
04:15;625.91
04:30;856.30
04:45;675.63
05:00;411.23
05:15;326.31
05:30;529.89
05:45;648.72
06:00;4285.79
06:15;5201.25
06:30;4907.30
06:45;4326.46
07:00;4463.86
07:15;1041.47
07:30;364.41
07:45;350.59
08:00;643.30
08:15;1053.32
08:30;1270.74
08:45;572.00
09:00;388.33
09:15;490.56
09:30;448.82
09:45;362.46
10:00;370.47
10:15;389.54
10:30;846.12
10:45;394.99
11:00;376.10
11:15;428.65
11:30;703.14
11:45;387.43
12:00;354.10
12:15;970.14
12:30;590.84
12:45;536.98
13:00;889.57
13:15;1481.54
13:30;819.38
13:45;633.12
14:00;756.61
14:15;409.54
14:30;368.67
14:45;376.53
15:00;3827.38
15:15;2177.80
15:30;1736.37
15:45;798.05
16:00;1432.63
16:15;385.84
16:30;358.34
16:45;927.28
17:00;791.27
17:15;648.32
17:30;2750.88
17:45;3842.61
18:00;4880.85
18:15;3045.12
18:30;3093.91
18:45;4478.26
19:00;2534.81
19:15;902.46
19:30;1878.29
19:45;2421.76
20:00;2237.94
20:15;3012.09
20:30;1454.67
20:45;879.82
21:00;1045.20
21:15;1327.13
21:30;1033.79
21:45;1402.57
22:00;647.20
22:15;557.51
22:30;1028.51
22:45;750.72
23:00;659.06
23:15;486.37
23:30;1563.32
23:45;785.72
