heure;puissance_w
00:00;2951.36
00:15;2949.49
00:30;2912.17
00:45;1981.17
01:00;491.02
01:15;544.57
01:30;540.84
01:45;540.54
02:00;534.70
02:15;519.63
02:30;365.02
02:45;408.19
03:00;400.44
03:15;1168.68
03:30;757.42
03:45;534.54
04:00;526.72
04:15;479.36
04:30;373.21
04:45;347.90
05:00;385.93
05:15;368.95
05:30;403.82
05:45;371.92
06:00;366.96
06:15;312.54
06:30;361.75
06:45;404.22
07:00;628.37
07:15;709.71
07:30;1313.96
07:45;634.75
08:00;396.60
08:15;551.51
08:30;447.81
08:45;411.22
09:00;312.19
09:15;364.11
09:30;366.24
09:45;387.61
10:00;426.90
10:15;468.23
10:30;486.88
10:45;457.27
11:00;459.05
11:15;508.46
11:30;514.59
11:45;504.01
12:00;515.53
12:15;469.47
12:30;460.43
12:45;441.52
13:00;523.29
13:15;794.22
13:30;506.18
13:45;501.09
14:00;508.13
14:15;473.43
14:30;452.48
14:45;477.00
15:00;526.33
15:15;514.42
15:30;515.03
15:45;525.47
16:00;545.43
16:15;616.67
16:30;625.55
16:45;674.98
17:00;674.36
17:15;750.72
17:30;732.32
17:45;737.39
18:00;984.08
18:15;1084.62
18:30;1178.20
18:45;1068.00
19:00;1732.42
19:15;2313.46
19:30;1052.67
19:45;988.07
20:00;1100.19
20:15;1199.51
20:30;1231.67
20:45;1303.32
21:00;1160.46
21:15;806.90
21:30;767.61
21:45;742.98
22:00;716.90
22:15;696.61
22:30;687.81
22:45;798.57
23:00;819.11
23:15;2557.64
23:30;6070.44
23:45;6278.87
