heure;puissance_w
00:00;2824.49
00:15;2788.58
00:30;2771.27
00:45;2751.77
01:00;2131.36
01:15;428.25
01:30;1414.91
01:45;442.95
02:00;424.57
02:15;431.18
02:30;407.92
02:45;2330.14
03:00;3560.47
03:15;2433.38
03:30;1805.56
03:45;776.82
04:00;398.18
04:15;382.47
04:30;385.52
04:45;371.19
05:00;343.53
05:15;313.01
05:30;388.14
05:45;377.37
06:00;401.09
06:15;372.98
06:30;402.29
06:45;318.09
07:00;516.98
07:15;1172.24
07:30;732.54
07:45;548.53
08:00;411.51
08:15;390.80
08:30;438.10
08:45;432.31
09:00;411.91
09:15;295.47
09:30;338.21
09:45;359.80
10:00;383.45
10:15;357.30
10:30;381.71
10:45;353.51
11:00;350.99
11:15;297.57
11:30;346.95
11:45;375.75
12:00;385.91
12:15;362.22
12:30;375.27
12:45;327.98
13:00;319.56
13:15;311.83
13:30;366.76
13:45;383.83
14:00;358.81
14:15;375.64
14:30;338.98
14:45;329.69
15:00;288.76
15:15;372.78
15:30;354.50
15:45;379.18
16:00;369.63
16:15;377.33
16:30;307.03
16:45;413.30
17:00;494.44
17:15;529.45
17:30;609.32
17:45;664.46
18:00;659.11
18:15;564.72
18:30;684.34
18:45;860.75
19:00;961.61
19:15;1623.84
19:30;1264.13
19:45;1020.17
20:00;874.89
20:15;883.14
20:30;875.45
20:45;953.01
21:00;794.85
21:15;657.88
21:30;609.28
21:45;599.38
22:00;603.01
22:15;587.28
22:30;575.21
22:45;640.05
23:00;629.55
23:15;502.55
23:30;2065.02
23:45;2783.50
