heure;puissance_w
00:00;2759.44
00:15;4455.97
00:30;3588.30
00:45;5721.52
01:00;3437.11
01:15;357.04
01:30;392.09
01:45;1357.36
02:00;1133.22
02:15;481.27
02:30;514.01
02:45;306.11
03:00;330.58
03:15;357.83
03:30;432.84
03:45;770.52
04:00;496.54
04:15;334.62
04:30;308.81
04:45;611.61
05:00;479.57
05:15;352.19
05:30;355.82
05:45;328.05
06:00;4346.44
06:15;5077.89
06:30;5201.51
06:45;4798.75
07:00;3936.45
07:15;1259.54
07:30;596.35
07:45;499.23
08:00;498.46
08:15;497.88
08:30;644.93
08:45;681.31
09:00;565.19
09:15;554.46
09:30;551.16
09:45;533.93
10:00;528.20
10:15;470.45
10:30;468.31
10:45;499.49
11:00;525.88
11:15;520.68
11:30;519.04
11:45;808.54
12:00;468.78
12:15;432.22
12:30;481.05
12:45;539.28
13:00;2298.94
13:15;763.93
13:30;514.06
13:45;381.33
14:00;349.41
14:15;400.47
14:30;397.88
14:45;833.20
15:00;517.87
15:15;504.66
15:30;462.59
15:45;355.29
16:00;401.68
16:15;413.86
16:30;515.43
16:45;933.87
17:00;1442.90
17:15;2689.20
17:30;2544.23
17:45;2537.02
18:00;1541.83
18:15;725.28
18:30;860.69
18:45;2060.87
19:00;989.28
19:15;842.97
19:30;998.41
19:45;2839.77
20:00;1471.42
20:15;727.32
20:30;1781.79
20:45;969.51
21:00;620.61
21:15;557.85
21:30;512.78
21:45;555.49
22:00;526.32
22:15;687.88
22:30;680.59
22:45;632.85
23:00;569.29
23:15;438.10
23:30;2571.15
23:45;2638.42
