heure;puissance_w
00:00;2681.05
00:15;3649.39
00:30;3321.81
00:45;2875.49
01:00;2717.64
01:15;3263.32
01:30;4425.93
01:45;1559.99
02:00;745.24
02:15;884.31
02:30;1345.66
02:45;521.65
03:00;483.63
03:15;396.72
03:30;785.41
03:45;1626.96
04:00;1063.63
04:15;845.59
04:30;3177.51
04:45;2582.75
05:00;502.24
05:15;1011.17
05:30;812.16
05:45;1297.33
06:00;4191.89
06:15;5078.47
06:30;5467.89
06:45;4889.10
07:00;5027.92
07:15;1825.82
07:30;785.32
07:45;868.51
08:00;720.33
08:15;841.38
08:30;406.81
08:45;378.35
09:00;391.22
09:15;382.50
09:30;385.72
09:45;367.30
10:00;304.51
10:15;342.08
10:30;785.80
10:45;450.50
11:00;397.58
11:15;361.52
11:30;743.96
11:45;522.15
12:00;455.38
12:15;639.19
12:30;502.35
12:45;372.13
13:00;428.78
13:15;1830.42
13:30;2890.82
13:45;1774.10
14:00;1066.85
14:15;1531.02
14:30;1028.76
14:45;492.59
15:00;1115.01
15:15;686.29
15:30;608.83
15:45;981.99
16:00;949.01
16:15;1056.69
16:30;702.49
16:45;3412.72
17:00;3408.98
17:15;743.40
17:30;1975.90
17:45;2588.84
18:00;2655.80
18:15;1725.05
18:30;2078.85
18:45;993.68
19:00;2068.21
19:15;4675.41
19:30;2715.53
19:45;2809.95
20:00;1760.37
20:15;1069.76
20:30;1138.69
20:45;1842.53
21:00;1284.49
21:15;1114.88
21:30;1318.69
21:45;2170.11
22:00;3538.92
22:15;753.93
22:30;744.57
22:45;828.09
23:00;1686.36
23:15;1253.53
23:30;2826.34
23:45;2845.33
