heure;puissance_w
00:00;3202.73
00:15;2742.70
00:30;754.34
00:45;1612.71
01:00;454.57
01:15;322.68
01:30;376.80
01:45;618.52
02:00;785.13
02:15;1119.91
02:30;3432.71
02:45;3304.44
03:00;323.43
03:15;530.04
03:30;501.50
03:45;695.39
04:00;422.55
04:15;815.28
04:30;571.59
04:45;1302.95
05:00;1429.11
05:15;365.07
05:30;805.97
05:45;1160.88
06:00;2310.05
06:15;5220.21
06:30;4055.46
06:45;2032.50
07:00;3319.75
07:15;1145.70
07:30;368.56
07:45;923.30
08:00;2396.31
08:15;3406.50
08:30;3248.38
08:45;2514.82
09:00;1601.49
09:15;819.82
09:30;937.09
09:45;995.38
10:00;339.45
10:15;1367.06
10:30;478.81
10:45;572.46
11:00;1426.78
11:15;2030.41
11:30;2539.71
11:45;1579.70
12:00;847.36
12:15;380.92
12:30;926.94
12:45;989.05
13:00;843.53
13:15;960.03
13:30;675.14
13:45;402.18
14:00;1602.58
14:15;1496.35
14:30;2447.06
14:45;1852.37
15:00;816.95
15:15;335.68
15:30;555.53
15:45;1306.28
16:00;1535.78
16:15;338.50
16:30;275.87
16:45;316.20
17:00;891.12
17:15;1040.55
17:30;2979.30
17:45;2987.05
18:00;1100.87
18:15;728.04
18:30;685.28
18:45;1622.89
19:00;2033.26
19:15;1080.06
19:30;1556.28
19:45;4055.73
20:00;4273.70
20:15;2451.30
20:30;891.40
20:45;1439.21
21:00;846.13
21:15;669.19
21:30;631.37
21:45;696.07
22:00;1250.23
22:15;840.41
22:30;834.84
22:45;587.42
23:00;484.17
23:15;461.63
23:30;4352.82
23:45;6563.18
