heure;puissance_w
00:00;7578.93
00:15;8172.68
00:30;6600.60
00:45;6295.53
01:00;8016.67
01:15;6516.32
01:30;7348.00
01:45;7332.43
02:00;3857.83
02:15;4407.01
02:30;4399.91
02:45;3997.53
03:00;3743.31
03:15;3737.63
03:30;3845.80
03:45;6236.07
04:00;6218.07
04:15;4891.06
04:30;3832.73
04:45;4341.10
05:00;4690.76
05:15;3844.19
05:30;3824.01
05:45;3747.50
06:00;5434.50
06:15;6330.13
06:30;6420.29
06:45;6408.09
07:00;5842.83
07:15;5122.74
07:30;5454.58
07:45;6535.52
08:00;6372.25
08:15;7167.40
08:30;7078.40
08:45;6069.54
09:00;1733.62
09:15;620.47
09:30;1283.60
09:45;1219.36
10:00;804.86
10:15;663.11
10:30;990.82
10:45;363.00
11:00;357.32
11:15;431.78
11:30;1427.58
11:45;1869.85
12:00;2658.25
12:15;2043.52
12:30;1191.16
12:45;737.81
13:00;1191.54
13:15;1030.73
13:30;1159.28
13:45;1180.02
14:00;740.40
14:15;921.95
14:30;1056.49
14:45;1261.45
15:00;890.40
15:15;1726.90
15:30;1042.18
15:45;1229.74
16:00;3079.32
16:15;3200.37
16:30;652.40
16:45;668.30
17:00;879.67
17:15;1280.53
17:30;1354.68
17:45;1104.33
18:00;928.65
18:15;1127.65
18:30;1304.31
18:45;3474.40
19:00;2532.06
19:15;1795.53
19:30;854.32
19:45;844.78
20:00;926.00
20:15;1005.40
20:30;1353.44
20:45;925.64
21:00;1085.74
21:15;831.89
21:30;719.36
21:45;587.37
22:00;541.23
22:15;567.19
22:30;589.13
22:45;662.00
23:00;703.00
23:15;564.13
23:30;2259.61
23:45;2842.14
