heure;puissance_w
00:00;555.52
00:15;392.90
00:30;3080.48
00:45;2905.70
01:00;2791.76
01:15;2964.68
01:30;2986.42
01:45;3381.82
02:00;2968.09
02:15;3455.09
02:30;3004.40
02:45;3183.39
03:00;2716.03
03:15;2694.08
03:30;766.23
03:45;1156.01
04:00;2745.40
04:15;1932.26
04:30;550.98
04:45;2043.77
05:00;478.60
05:15;410.30
05:30;398.64
05:45;735.69
06:00;4393.39
06:15;5177.09
06:30;4869.69
06:45;4310.84
07:00;3545.38
07:15;855.62
07:30;537.37
07:45;855.69
08:00;830.03
08:15;817.31
08:30;880.95
08:45;679.30
09:00;459.23
09:15;403.28
09:30;372.78
09:45;541.19
10:00;465.18
10:15;358.42
10:30;366.51
10:45;629.81
11:00;596.72
11:15;357.50
11:30;316.62
11:45;729.15
12:00;390.93
12:15;506.24
12:30;870.88
12:45;619.96
13:00;691.22
13:15;2521.15
13:30;3374.05
13:45;706.12
14:00;422.63
14:15;781.01
14:30;992.01
14:45;377.91
15:00;545.46
15:15;1713.45
15:30;417.48
15:45;321.53
16:00;502.45
16:15;1278.42
16:30;2600.85
16:45;1491.15
17:00;1105.21
17:15;723.01
17:30;3216.43
17:45;3644.84
18:00;4133.89
18:15;3416.42
18:30;3151.91
18:45;4108.78
19:00;1271.19
19:15;905.76
19:30;1400.57
19:45;1934.79
20:00;1379.15
20:15;1550.22
20:30;968.61
20:45;1639.28
21:00;1201.03
21:15;1129.64
21:30;792.08
21:45;816.90
22:00;748.99
22:15;793.15
22:30;737.23
22:45;1127.30
23:00;585.49
23:15;586.71
23:30;597.85
23:45;559.30
