heure;puissance_w
00:00;6587.18
00:15;6554.61
00:30;5902.76
00:45;4073.69
01:00;4195.78
01:15;4180.99
01:30;4118.01
01:45;4052.52
02:00;4033.20
02:15;4125.49
02:30;4188.77
02:45;4048.34
03:00;3986.70
03:15;3915.58
03:30;4004.29
03:45;4015.98
04:00;4206.45
04:15;3979.97
04:30;3982.54
04:45;3899.92
05:00;3932.36
05:15;3924.92
05:30;3921.81
05:45;3944.12
06:00;3941.71
06:15;3906.57
06:30;3853.65
06:45;2221.60
07:00;2873.64
07:15;2030.38
07:30;450.66
07:45;501.48
08:00;580.90
08:15;505.77
08:30;496.50
08:45;503.95
09:00;526.13
09:15;560.10
09:30;693.29
09:45;868.61
10:00;853.51
10:15;684.33
10:30;628.93
10:45;614.29
11:00;776.62
11:15;799.51
11:30;763.31
11:45;730.93
12:00;698.15
12:15;683.97
12:30;670.76
12:45;1299.89
13:00;1958.28
13:15;1926.70
13:30;977.11
13:45;1475.30
14:00;1457.80
14:15;1284.59
14:30;869.51
14:45;774.18
15:00;785.53
15:15;985.02
15:30;752.37
15:45;718.37
16:00;729.00
16:15;724.45
16:30;686.74
16:45;744.83
17:00;781.56
17:15;808.01
17:30;791.92
17:45;1562.80
18:00;1162.85
18:15;979.18
18:30;1021.02
18:45;1010.36
19:00;1049.04
19:15;2790.79
19:30;1334.58
19:45;929.19
20:00;1027.85
20:15;1328.33
20:30;1065.05
20:45;968.43
21:00;757.88
21:15;696.53
21:30;666.02
21:45;666.82
22:00;668.16
22:15;647.82
22:30;598.99
22:45;628.11
23:00;721.41
23:15;756.56
23:30;2539.52
23:45;2951.33
