heure;puissance_w
00:00;6145.95
00:15;6148.03
00:30;6143.89
00:45;6190.30
01:00;7962.87
01:15;8730.31
01:30;9095.41
01:45;5346.32
02:00;3564.63
02:15;1213.38
02:30;448.79
02:45;1271.08
03:00;2387.25
03:15;1236.44
03:30;425.19
03:45;1121.19
04:00;2019.81
04:15;681.29
04:30;507.86
04:45;1711.79
05:00;2732.86
05:15;1626.32
05:30;400.13
05:45;1502.53
06:00;4231.02
06:15;5094.75
06:30;5057.14
06:45;4173.90
07:00;2799.35
07:15;2021.91
07:30;960.17
07:45;940.41
08:00;716.36
08:15;659.31
08:30;451.38
08:45;419.29
09:00;344.18
09:15;340.30
09:30;410.36
09:45;373.91
10:00;297.83
10:15;419.41
10:30;777.07
10:45;505.93
11:00;475.66
11:15;612.76
11:30;774.95
11:45;554.89
12:00;860.84
12:15;1083.14
12:30;642.51
12:45;1142.00
13:00;1518.69
13:15;1481.72
13:30;2736.72
13:45;1987.61
14:00;583.96
14:15;1093.88
14:30;617.74
14:45;1027.18
15:00;456.32
15:15;894.84
15:30;569.92
15:45;488.10
16:00;687.06
16:15;1043.46
16:30;1024.96
16:45;1007.58
17:00;2379.91
17:15;2710.30
17:30;3266.14
17:45;4511.03
18:00;4291.61
18:15;905.92
18:30;1375.87
18:45;2211.10
19:00;1557.31
19:15;3032.87
19:30;1862.93
19:45;1331.05
20:00;928.12
20:15;1740.28
20:30;1633.00
20:45;930.15
21:00;706.90
21:15;600.25
21:30;594.44
21:45;649.56
22:00;639.61
22:15;602.77
22:30;544.43
22:45;611.79
23:00;457.55
23:15;536.98
23:30;2967.40
23:45;2871.97
