heure;puissance_w
00:00;2693.88
00:15;2706.14
00:30;2713.12
00:45;2710.57
01:00;3433.95
01:15;3209.41
01:30;3673.91
01:45;888.88
02:00;418.99
02:15;399.53
02:30;397.90
02:45;513.80
03:00;1652.79
03:15;359.42
03:30;357.28
03:45;368.59
04:00;374.85
04:15;556.45
04:30;411.62
04:45;388.84
05:00;372.40
05:15;373.52
05:30;372.18
05:45;377.81
06:00;376.73
06:15;372.98
06:30;368.63
06:45;391.67
07:00;579.32
07:15;475.12
07:30;606.91
07:45;438.67
08:00;455.30
08:15;455.82
08:30;432.41
08:45;376.80
09:00;330.07
09:15;352.81
09:30;366.81
09:45;366.27
10:00;364.17
10:15;364.20
10:30;364.12
10:45;362.63
11:00;362.12
11:15;344.01
11:30;319.07
11:45;323.15
12:00;370.05
12:15;360.10
12:30;363.78
12:45;362.61
13:00;361.90
13:15;365.29
13:30;364.65
13:45;360.79
14:00;317.91
14:15;317.83
14:30;352.35
14:45;365.93
15:00;362.77
15:15;364.19
15:30;362.35
15:45;326.84
16:00;315.76
16:15;334.72
16:30;422.02
16:45;495.03
17:00;483.58
17:15;496.89
17:30;496.20
17:45;505.06
18:00;774.88
18:15;869.09
18:30;898.36
18:45;869.95
19:00;1242.59
19:15;1850.33
19:30;981.80
19:45;768.35
20:00;919.30
20:15;896.51
20:30;1059.01
20:45;996.22
21:00;756.76
21:15;621.21
21:30;561.62
21:45;561.32
22:00;529.49
22:15;513.05
22:30;503.34
22:45;515.49
23:00;540.52
23:15;446.50
23:30;2666.40
23:45;2691.42
