heure;puissance_w
00:00;698.08
00:15;562.91
00:30;5823.90
00:45;7256.40
01:00;6489.75
01:15;6421.28
01:30;6528.61
01:45;6237.48
02:00;6651.74
02:15;6069.52
02:30;6041.20
02:45;4722.60
03:00;5431.59
03:15;3998.97
03:30;3998.91
03:45;3736.73
04:00;4122.86
04:15;5098.32
04:30;6070.36
04:45;4854.58
05:00;3890.98
05:15;3874.80
05:30;3216.68
05:45;1075.63
06:00;2199.90
06:15;2919.94
06:30;2900.02
06:45;1935.69
07:00;1916.97
07:15;988.80
07:30;820.69
07:45;912.40
08:00;2911.71
08:15;2048.28
08:30;638.54
08:45;933.00
09:00;1025.23
09:15;670.17
09:30;592.77
09:45;655.20
10:00;654.09
10:15;661.88
10:30;1016.85
10:45;1624.68
11:00;618.88
11:15;872.81
11:30;1349.03
11:45;3267.49
12:00;3612.45
12:15;1641.10
12:30;1483.87
12:45;1204.39
13:00;1476.08
13:15;952.54
13:30;1899.08
13:45;930.38
14:00;1457.78
14:15;3361.55
14:30;1678.84
14:45;1469.60
15:00;1057.99
15:15;2424.36
15:30;3089.24
15:45;3043.54
16:00;3475.40
16:15;1407.82
16:30;1033.32
16:45;1123.01
17:00;2683.09
17:15;3536.66
17:30;2653.03
17:45;1442.61
18:00;1137.11
18:15;1400.10
18:30;2094.31
18:45;1247.31
19:00;1686.06
19:15;1118.93
19:30;1233.69
19:45;1106.41
20:00;2883.15
20:15;3228.92
20:30;1538.59
20:45;1063.03
21:00;1303.30
21:15;3356.79
21:30;1810.64
21:45;2343.79
22:00;1193.01
22:15;770.51
22:30;2923.94
22:45;1150.90
23:00;1123.34
23:15;1556.73
23:30;911.31
23:45;1186.07
