heure;puissance_w
00:00;2663.76
00:15;2904.10
00:30;3154.79
00:45;2677.86
01:00;2654.06
01:15;2644.14
01:30;1882.24
01:45;516.26
02:00;442.72
02:15;339.85
02:30;340.72
02:45;297.70
03:00;292.25
03:15;315.83
03:30;343.31
03:45;1106.94
04:00;2562.83
04:15;1105.38
04:30;476.62
04:45;290.95
05:00;326.39
05:15;408.37
05:30;484.78
05:45;461.91
06:00;3109.46
06:15;4994.67
06:30;5048.52
06:45;4062.97
07:00;2279.67
07:15;1300.34
07:30;507.84
07:45;413.98
08:00;416.58
08:15;410.03
08:30;452.77
08:45;524.53
09:00;431.79
09:15;364.56
09:30;334.81
09:45;318.33
10:00;450.43
10:15;429.51
10:30;409.62
10:45;379.22
11:00;383.87
11:15;365.77
11:30;521.49
11:45;653.37
12:00;534.22
12:15;412.62
12:30;367.26
12:45;317.21
13:00;705.24
13:15;354.87
13:30;347.44
13:45;346.58
14:00;345.54
14:15;309.81
14:30;306.69
14:45;765.66
15:00;523.95
15:15;412.62
15:30;335.20
15:45;352.95
16:00;302.67
16:15;383.78
16:30;704.81
16:45;1063.16
17:00;404.09
17:15;1095.84
17:30;1966.66
17:45;2408.77
18:00;1580.54
18:15;961.05
18:30;1695.54
18:45;1463.70
19:00;1094.34
19:15;2885.76
19:30;1872.69
19:45;1320.53
20:00;2646.72
20:15;2561.32
20:30;815.77
20:45;1228.95
21:00;1042.23
21:15;577.31
21:30;699.79
21:45;773.33
22:00;555.30
22:15;572.22
22:30;586.28
22:45;607.02
23:00;406.43
23:15;377.40
23:30;1983.66
23:45;2630.50
