heure;puissance_w
00:00;779.45
00:15;1188.66
00:30;2836.27
00:45;3836.17
01:00;3069.63
01:15;4185.64
01:30;4589.12
01:45;3778.28
02:00;4937.72
02:15;2912.87
02:30;761.03
02:45;1535.09
03:00;1596.25
03:15;1619.02
03:30;2819.07
03:45;955.17
04:00;735.40
04:15;1511.52
04:30;2856.28
04:45;2813.09
05:00;2026.98
05:15;406.43
05:30;792.91
05:45;1084.73
06:00;3806.97
06:15;5168.09
06:30;5186.65
06:45;5261.77
07:00;4419.95
07:15;1802.22
07:30;794.11
07:45;863.86
08:00;828.29
08:15;832.45
08:30;1488.09
08:45;966.91
09:00;826.31
09:15;631.87
09:30;407.35
09:45;579.72
10:00;504.13
10:15;871.08
10:30;316.48
10:45;306.11
11:00;966.97
11:15;679.59
11:30;589.85
11:45;1112.30
12:00;1271.47
12:15;2413.55
12:30;3139.39
12:45;812.58
13:00;332.12
13:15;1254.39
13:30;1327.45
13:45;628.99
14:00;880.26
14:15;695.67
14:30;526.77
14:45;1927.79
15:00;4390.59
15:15;1408.77
15:30;609.21
15:45;560.56
16:00;266.68
16:15;681.95
16:30;1721.29
16:45;727.42
17:00;914.33
17:15;1203.48
17:30;3251.01
17:45;4042.11
18:00;4184.58
18:15;4085.91
18:30;3317.02
18:45;6391.86
19:00;7297.49
19:15;7519.60
19:30;7287.96
19:45;5898.99
20:00;4968.17
20:15;5960.88
20:30;6009.70
20:45;4790.68
21:00;4491.29
21:15;4789.31
21:30;4439.23
21:45;4707.89
22:00;4993.66
22:15;4752.27
22:30;4502.42
22:45;4451.31
23:00;4119.06
23:15;4591.08
23:30;4312.53
23:45;4732.49
