heure;puissance_w
00:00;2614.07
00:15;552.50
00:30;321.11
00:45;313.16
01:00;282.01
01:15;227.24
01:30;247.75
01:45;330.19
02:00;315.43
02:15;312.61
02:30;243.34
02:45;225.15
03:00;290.41
03:15;324.97
03:30;314.88
03:45;296.70
04:00;226.37
04:15;229.88
04:30;333.00
04:45;314.60
05:00;312.08
05:15;252.85
05:30;226.82
05:45;279.69
06:00;328.41
06:15;316.18
06:30;296.76
06:45;225.70
07:00;226.68
07:15;332.50
07:30;316.77
07:45;312.17
08:00;334.42
08:15;323.70
08:30;365.01
08:45;406.24
09:00;397.44
09:15;376.83
09:30;320.20
09:45;323.14
10:00;343.53
10:15;315.19
10:30;310.34
10:45;242.87
11:00;226.43
11:15;290.41
11:30;320.18
11:45;312.39
12:00;427.69
12:15;367.41
12:30;331.28
12:45;343.37
13:00;324.48
13:15;318.57
13:30;318.88
13:45;322.91
14:00;314.00
14:15;239.60
14:30;225.81
14:45;297.12
15:00;323.78
15:15;313.29
15:30;284.92
15:45;226.66
16:00;240.63
16:15;329.04
16:30;314.51
16:45;312.52
17:00;242.19
17:15;223.68
17:30;288.83
17:45;323.10
18:00;381.38
18:15;369.57
18:30;320.08
18:45;332.31
19:00;411.04
19:15;394.87
19:30;390.28
19:45;323.79
20:00;317.53
20:15;381.29
20:30;402.44
20:45;395.82
21:00;282.71
21:15;225.54
21:30;255.27
21:45;327.80
22:00;316.83
22:15;298.42
22:30;228.08
22:45;228.73
23:00;327.82
23:15;313.96
23:30;2480.17
23:45;2609.51
