heure;puissance_w
00:00;6244.90
00:15;6199.03
00:30;6193.11
00:45;4812.94
01:00;4115.44
01:15;4881.89
01:30;4744.64
01:45;3954.67
02:00;3822.83
02:15;3791.77
02:30;3775.92
02:45;3774.20
03:00;5168.13
03:15;4599.89
03:30;3794.59
03:45;3837.51
04:00;3903.85
04:15;4465.84
04:30;3788.74
04:45;2215.05
05:00;486.10
05:15;421.22
05:30;377.88
05:45;381.81
06:00;357.78
06:15;340.00
06:30;348.85
06:45;426.06
07:00;561.82
07:15;1222.15
07:30;780.26
07:45;402.42
08:00;386.64
08:15;444.88
08:30;434.24
08:45;405.18
09:00;329.80
09:15;326.10
09:30;372.27
09:45;359.34
10:00;364.92
10:15;363.42
10:30;363.00
10:45;321.72
11:00;319.66
11:15;348.28
11:30;367.81
11:45;361.73
12:00;363.22
12:15;362.50
12:30;329.90
12:45;319.71
13:00;335.16
13:15;370.23
13:30;364.74
13:45;363.57
14:00;338.52
14:15;297.83
14:30;277.08
14:45;278.65
15:00;330.50
15:15;325.41
15:30;324.60
15:45;317.02
16:00;353.37
16:15;407.61
16:30;411.47
16:45;459.20
17:00;466.53
17:15;463.37
17:30;471.31
17:45;589.70
18:00;842.68
18:15;915.23
18:30;933.35
18:45;959.71
19:00;1522.62
19:15;2035.84
19:30;795.52
19:45;951.11
20:00;976.82
20:15;888.40
20:30;1029.00
20:45;1156.25
21:00;1067.83
21:15;739.58
21:30;800.00
21:45;767.39
22:00;717.42
22:15;625.88
22:30;607.71
22:45;759.19
23:00;754.94
23:15;676.06
23:30;2372.57
23:45;2990.36
