heure;puissance_w
00:00;2822.48
00:15;2838.14
00:30;2814.33
00:45;2667.76
01:00;896.31
01:15;379.13
01:30;350.69
01:45;351.55
02:00;389.37
02:15;394.70
02:30;392.98
02:45;965.48
03:00;738.91
03:15;905.54
03:30;333.95
03:45;381.77
04:00;2225.77
04:15;2357.31
04:30;308.77
04:45;726.70
05:00;407.19
05:15;413.24
05:30;486.08
05:45;472.63
06:00;3256.34
06:15;5045.07
06:30;5062.57
06:45;4437.63
07:00;2225.28
07:15;2492.71
07:30;1308.71
07:45;488.76
08:00;489.02
08:15;460.74
08:30;425.37
08:45;426.76
09:00;519.40
09:15;414.06
09:30;386.70
09:45;381.23
10:00;340.99
10:15;337.19
10:30;358.93
10:45;386.89
11:00;380.54
11:15;383.11
11:30;371.23
11:45;336.93
12:00;336.19
12:15;371.60
12:30;386.93
12:45;382.08
13:00;913.09
13:15;484.61
13:30;384.31
13:45;355.78
14:00;386.56
14:15;383.56
14:30;604.97
14:45;534.60
15:00;339.74
15:15;340.28
15:30;450.37
15:45;527.18
16:00;804.48
16:15;334.79
16:30;342.63
16:45;471.56
17:00;709.75
17:15;609.13
17:30;1522.75
17:45;2224.09
18:00;1622.84
18:15;984.97
18:30;1121.92
18:45;1241.79
19:00;801.11
19:15;1502.72
19:30;2134.46
19:45;3376.10
20:00;1678.80
20:15;855.25
20:30;1159.71
20:45;1069.87
21:00;1128.51
21:15;749.55
21:30;588.51
21:45;553.09
22:00;556.61
22:15;557.87
22:30;548.60
22:45;572.89
23:00;586.52
23:15;499.08
23:30;2451.67
23:45;3023.84
