heure;puissance_w
00:00;6031.73
00:15;6187.35
00:30;6289.72
00:45;6348.11
01:00;6197.07
01:15;6129.49
01:30;6106.13
01:45;6102.32
02:00;6137.37
02:15;6147.08
02:30;4047.99
02:45;3753.31
03:00;3690.03
03:15;3697.37
03:30;3750.81
03:45;3749.93
04:00;3761.30
04:15;3944.37
04:30;3932.20
04:45;3751.59
05:00;3653.96
05:15;3739.90
05:30;3721.93
05:45;3717.11
06:00;6821.32
06:15;8310.96
06:30;8064.50
06:45;6894.62
07:00;7156.73
07:15;5068.61
07:30;4611.47
07:45;1697.05
08:00;422.97
08:15;415.63
08:30;452.45
08:45;440.91
09:00;353.01
09:15;338.38
09:30;377.57
09:45;382.69
10:00;380.14
10:15;379.16
10:30;368.59
10:45;338.21
11:00;334.90
11:15;372.64
11:30;378.83
11:45;376.54
12:00;374.96
12:15;361.11
12:30;333.68
12:45;331.98
13:00;379.94
13:15;381.02
13:30;379.94
13:45;377.00
14:00;354.22
14:15;361.37
14:30;468.42
14:45;479.87
15:00;380.51
15:15;377.17
15:30;374.18
15:45;359.85
16:00;605.33
16:15;328.13
16:30;400.77
16:45;482.02
17:00;470.36
17:15;467.61
17:30;927.55
17:45;1301.55
18:00;895.09
18:15;819.81
18:30;944.50
18:45;904.98
19:00;918.40
19:15;2509.89
19:30;1016.20
19:45;959.23
20:00;920.06
20:15;1098.45
20:30;971.84
20:45;1385.78
21:00;910.37
21:15;811.21
21:30;768.16
21:45;842.42
22:00;706.22
22:15;653.62
22:30;653.38
22:45;609.82
23:00;486.83
23:15;464.58
23:30;2182.40
23:45;2778.31
