heure;puissance_w
00:00;2963.46
00:15;2979.35
00:30;2955.34
00:45;2740.57
01:00;3217.91
01:15;1562.40
01:30;1187.13
01:45;496.41
02:00;454.96
02:15;443.73
02:30;665.37
02:45;1797.82
03:00;402.84
03:15;417.51
03:30;434.11
03:45;604.19
04:00;447.09
04:15;419.40
04:30;414.13
04:45;389.38
05:00;1240.87
05:15;1117.07
05:30;527.04
05:45;516.53
06:00;508.66
06:15;514.21
06:30;522.71
06:45;518.91
07:00;519.86
07:15;582.22
07:30;375.44
07:45;532.58
08:00;627.53
08:15;620.88
08:30;624.35
08:45;611.29
09:00;602.08
09:15;612.10
09:30;630.90
09:45;797.83
10:00;578.10
10:15;566.42
10:30;535.50
10:45;375.33
11:00;345.01
11:15;310.32
11:30;401.37
11:45;402.67
12:00;490.17
12:15;545.96
12:30;601.19
12:45;864.87
13:00;1410.00
13:15;752.49
13:30;794.27
13:45;710.95
14:00;628.09
14:15;450.28
14:30;437.05
14:45;534.82
15:00;536.15
15:15;538.91
15:30;665.91
15:45;662.68
16:00;2289.91
16:15;1311.91
16:30;1465.48
16:45;1875.07
17:00;845.21
17:15;822.71
17:30;902.48
17:45;1037.02
18:00;1101.19
18:15;1054.28
18:30;1011.82
18:45;1049.88
19:00;1083.40
19:15;1781.52
19:30;1238.40
19:45;929.99
20:00;978.34
20:15;921.13
20:30;895.23
20:45;1137.75
21:00;758.58
21:15;786.00
21:30;680.74
21:45;598.24
22:00;657.42
22:15;568.28
22:30;1923.38
22:45;1337.20
23:00;1290.65
23:15;423.71
23:30;4704.18
23:45;6318.82
