heure;puissance_w
00:00;2618.82
00:15;493.56
00:30;275.71
00:45;274.40
01:00;273.52
01:15;275.29
01:30;278.57
01:45;274.87
02:00;271.62
02:15;222.71
02:30;223.58
02:45;256.93
03:00;281.34
03:15;275.10
03:30;275.15
03:45;273.91
04:00;278.71
04:15;274.77
04:30;274.19
04:45;251.16
05:00;222.06
05:15;220.50
05:30;277.50
05:45;275.97
06:00;273.82
06:15;271.97
06:30;273.36
06:45;278.28
07:00;352.98
07:15;362.22
07:30;324.81
07:45;319.83
08:00;338.05
08:15;371.27
08:30;365.83
08:45;364.65
09:00;282.49
09:15;275.12
09:30;278.02
09:45;274.16
10:00;258.33
10:15;222.96
10:30;223.95
10:45;269.73
11:00;277.44
11:15;271.65
11:30;273.55
11:45;273.07
12:00;277.88
12:15;274.16
12:30;273.32
12:45;232.28
13:00;222.67
13:15;242.55
13:30;281.17
13:45;275.59
14:00;274.43
14:15;274.28
14:30;276.66
14:45;278.93
15:00;273.93
15:15;257.88
15:30;224.47
15:45;223.29
16:00;272.99
16:15;278.00
16:30;274.86
16:45;273.99
17:00;274.18
17:15;280.54
17:30;275.47
17:45;274.16
18:00;317.20
18:15;315.97
18:30;329.40
18:45;369.24
19:00;364.33
19:15;386.05
19:30;401.85
19:45;415.57
20:00;3106.61
20:15;4174.44
20:30;4472.33
20:45;4546.00
21:00;4372.28
21:15;4346.60
21:30;4383.52
21:45;4266.25
22:00;4381.30
22:15;4294.29
22:30;4297.33
22:45;4206.38
23:00;4191.59
23:15;4140.40
23:30;6438.88
23:45;6458.81
